GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Liaoning-Wind_Offshore_Far,2055.03.16.08,0.0421237414740107
Liaoning-Wind_Offshore_Far,2055.03.16.12,0.3694887981026251
Liaoning-Wind_Offshore_Far,2055.03.16.16,0.4344836416056068
Liaoning-Wind_Offshore_Far,2055.03.16.20,0.7431717450349903
Liaoning-Wind_Offshore_Far,2055.04.06.00,0.239322603681147
Liaoning-Wind_Offshore_Far,2055.04.06.04,0.0419203981117253
Liaoning-Wind_Offshore_Far,2055.04.06.08,0.0065551733581194
Liaoning-Wind_Offshore_Far,2055.04.06.12,0.0662373068281278
Liaoning-Wind_Offshore_Far,2055.04.06.16,0.0731055752108634
Liaoning-Wind_Offshore_Far,2055.04.06.20,0.1482737734039179
Liaoning-Wind_Offshore_Far,2055.05.13.00,0.8804881416580915
Liaoning-Wind_Offshore_Far,2055.05.13.04,0.9269257922971866
Liaoning-Wind_Offshore_Far,2055.05.13.08,0.7783828204509495
Liaoning-Wind_Offshore_Far,2055.05.13.12,0.6283461992051302
Liaoning-Wind_Offshore_Far,2055.05.13.16,0.9005351099939249
Liaoning-Wind_Offshore_Far,2055.05.13.20,1.0235648672018591
Liaoning-Wind_Offshore_Far,2055.06.09.00,0.408555990711389
Liaoning-Wind_Offshore_Far,2055.06.09.04,0.3673646508809352
Liaoning-Wind_Offshore_Far,2055.06.09.08,0.239620628423336
Liaoning-Wind_Offshore_Far,2055.06.09.12,0.1298770992349816
Liaoning-Wind_Offshore_Far,2055.06.09.16,0.1410189815249899
Liaoning-Wind_Offshore_Far,2055.06.09.20,0.1703667347144117
Liaoning-Wind_Offshore_Far,2055.07.15.00,0.0612870993321568
Liaoning-Wind_Offshore_Far,2055.07.15.04,0.037496536732785
Liaoning-Wind_Offshore_Far,2055.07.15.08,0.0004915127040662
Liaoning-Wind_Offshore_Far,2055.07.15.12,0.005318248983944
Liaoning-Wind_Offshore_Far,2055.07.15.16,0.0547222711000967
Liaoning-Wind_Offshore_Far,2055.07.15.20,0.0571532704414335
Liaoning-Wind_Offshore_Far,2055.08.24.00,0.4220037752922814
Liaoning-Wind_Offshore_Far,2055.08.24.04,0.6777230223060673
Liaoning-Wind_Offshore_Far,2055.08.24.08,0.8451129393521225
Liaoning-Wind_Offshore_Far,2055.08.24.12,0.947674363556882
Liaoning-Wind_Offshore_Far,2055.08.24.16,0.8961371579977688
Liaoning-Wind_Offshore_Far,2055.08.24.20,0.9391652609480162
Liaoning-Wind_Offshore_Far,2055.09.26.00,0.0376769198216701
Liaoning-Wind_Offshore_Far,2055.09.26.04,0.0416624756624813
Liaoning-Wind_Offshore_Far,2055.09.26.08,0.0150516969204592
Liaoning-Wind_Offshore_Far,2055.09.26.12,0.0019346222234171
Liaoning-Wind_Offshore_Far,2055.09.26.16,0.0004538883112858
Liaoning-Wind_Offshore_Far,2055.09.26.20,0.0
Liaoning-Wind_Offshore_Far,2055.10.07.00,0.0606425009016924
Liaoning-Wind_Offshore_Far,2055.10.07.04,0.0480404234418712
Liaoning-Wind_Offshore_Far,2055.10.07.08,0.0019866662496161
Liaoning-Wind_Offshore_Far,2055.10.07.12,0.0019904596430474
Liaoning-Wind_Offshore_Far,2055.10.07.16,0.0006914026779781
Liaoning-Wind_Offshore_Far,2055.10.07.20,0.0026639057098787
Liaoning-Wind_Offshore_Far,2055.11.16.00,0.076204910236169
Liaoning-Wind_Offshore_Far,2055.11.16.04,0.0431464839897308
Liaoning-Wind_Offshore_Far,2055.11.16.08,0.043253851076291
Liaoning-Wind_Offshore_Far,2055.11.16.12,0.0138557455932046
Liaoning-Wind_Offshore_Far,2055.11.16.16,0.0155564994614938
Liaoning-Wind_Offshore_Far,2055.11.16.20,0.0334264333104687
Liaoning-Wind_Offshore_Far,2055.12.24.00,0.8253377999725374
Liaoning-Wind_Offshore_Far,2055.12.24.04,0.6506315978105709
Liaoning-Wind_Offshore_Far,2055.12.24.08,0.5153430106438235
Liaoning-Wind_Offshore_Far,2055.12.24.12,0.6936450171425197
Liaoning-Wind_Offshore_Far,2055.12.24.16,0.6867201253893641
Liaoning-Wind_Offshore_Far,2055.12.24.20,0.8455800991959433
Liaoning-Wind_Offshore_Far,2060.01.08.00,0.7686441282308714
Liaoning-Wind_Offshore_Far,2060.01.08.04,0.7654134012808111
Liaoning-Wind_Offshore_Far,2060.01.08.08,0.7677765594501039
Liaoning-Wind_Offshore_Far,2060.01.08.12,0.7213915935458562
Liaoning-Wind_Offshore_Far,2060.01.08.16,0.6875319913762603
Liaoning-Wind_Offshore_Far,2060.01.08.20,0.6534455961058092
Liaoning-Wind_Offshore_Far,2060.02.09.00,0.0247424124769228
Liaoning-Wind_Offshore_Far,2060.02.09.04,0.047246861593807
Liaoning-Wind_Offshore_Far,2060.02.09.08,0.0886668205491487
Liaoning-Wind_Offshore_Far,2060.02.09.12,0.3005233064042331
Liaoning-Wind_Offshore_Far,2060.02.09.16,0.2466407478034362
Liaoning-Wind_Offshore_Far,2060.02.09.20,0.1345254929286529
Liaoning-Wind_Offshore_Far,2060.03.06.00,0.46261175942738
Liaoning-Wind_Offshore_Far,2060.03.06.04,0.4938243202903402
Liaoning-Wind_Offshore_Far,2060.03.06.08,0.4393793997668268
Liaoning-Wind_Offshore_Far,2060.03.06.12,0.3470885430966495
Liaoning-Wind_Offshore_Far,2060.03.06.16,0.4164031861140526
Liaoning-Wind_Offshore_Far,2060.03.06.20,0.4241963216952467
Liaoning-Wind_Offshore_Far,2060.04.18.00,0.3306418562397862
Liaoning-Wind_Offshore_Far,2060.04.18.04,0.1850198832884028
Liaoning-Wind_Offshore_Far,2060.04.18.08,0.1206014092654453
Liaoning-Wind_Offshore_Far,2060.04.18.12,0.0514572610087277
Liaoning-Wind_Offshore_Far,2060.04.18.16,0.0062819494618891
Liaoning-Wind_Offshore_Far,2060.04.18.20,0.0957329921865812
Liaoning-Wind_Offshore_Far,2060.05.12.00,0.5503819608236648
Liaoning-Wind_Offshore_Far,2060.05.12.04,0.3230676967591037
Liaoning-Wind_Offshore_Far,2060.05.12.08,0.5462395450636351
Liaoning-Wind_Offshore_Far,2060.05.12.12,0.4974280670181703
Liaoning-Wind_Offshore_Far,2060.05.12.16,0.6059241635909177
Liaoning-Wind_Offshore_Far,2060.05.12.20,0.6074192229328157
Liaoning-Wind_Offshore_Far,2060.06.14.00,0.2153252083312978
Liaoning-Wind_Offshore_Far,2060.06.14.04,0.2069117359602429
Liaoning-Wind_Offshore_Far,2060.06.14.08,0.2857787815259899
Liaoning-Wind_Offshore_Far,2060.06.14.12,0.2519831672293223
Liaoning-Wind_Offshore_Far,2060.06.14.16,0.391670236188249
Liaoning-Wind_Offshore_Far,2060.06.14.20,0.5086445034318862
Liaoning-Wind_Offshore_Far,2060.07.24.00,0.6249045326023779
Liaoning-Wind_Offshore_Far,2060.07.24.04,0.5894402816369293
Liaoning-Wind_Offshore_Far,2060.07.24.08,0.3095117255096904
Liaoning-Wind_Offshore_Far,2060.07.24.12,0.256943311528966
Liaoning-Wind_Offshore_Far,2060.07.24.16,0.238620134163813
Liaoning-Wind_Offshore_Far,2060.07.24.20,0.0895995718516639
Liaoning-Wind_Offshore_Far,2060.08.25.00,0.676299687174006
Liaoning-Wind_Offshore_Far,2060.08.25.04,0.6357454255360837
Liaoning-Wind_Offshore_Far,2060.08.25.08,0.2855752466718397
Liaoning-Wind_Offshore_Far,2060.08.25.12,0.0516382123921669
Liaoning-Wind_Offshore_Far,2060.08.25.16,0.0119149733658538
Liaoning-Wind_Offshore_Far,2060.08.25.20,0.0095122461238392
Liaoning-Wind_Offshore_Far,2060.09.12.00,0.4061144888512512
Liaoning-Wind_Offshore_Far,2060.09.12.04,0.4316393916764463
Liaoning-Wind_Offshore_Far,2060.09.12.08,0.2777752639382954
Liaoning-Wind_Offshore_Far,2060.09.12.12,0.2560610010991985
Liaoning-Wind_Offshore_Far,2060.09.12.16,0.2904953423193745
Liaoning-Wind_Offshore_Far,2060.09.12.20,0.1720525702396489
Liaoning-Wind_Offshore_Far,2060.10.25.00,0.1397033534285059
Liaoning-Wind_Offshore_Far,2060.10.25.04,0.1968729864865205
Liaoning-Wind_Offshore_Far,2060.10.25.08,0.1207437533383141
Liaoning-Wind_Offshore_Far,2060.10.25.12,0.1311585766501653
Liaoning-Wind_Offshore_Far,2060.10.25.16,0.0384360784867989
Liaoning-Wind_Offshore_Far,2060.10.25.20,0.0126942882437315
Liaoning-Wind_Offshore_Far,2060.11.19.00,0.7019936993285906
Liaoning-Wind_Offshore_Far,2060.11.19.04,0.5750706231607375
Liaoning-Wind_Offshore_Far,2060.11.19.08,0.7110671330590838
Liaoning-Wind_Offshore_Far,2060.11.19.12,0.7485998025890369
Liaoning-Wind_Offshore_Far,2060.11.19.16,0.7597938268207979
Liaoning-Wind_Offshore_Far,2060.11.19.20,0.7458851913896563
Liaoning-Wind_Offshore_Far,2060.12.09.00,0.2416272309270119
Liaoning-Wind_Offshore_Far,2060.12.09.04,0.2455032655902934
Liaoning-Wind_Offshore_Far,2060.12.09.08,0.1292464546365369
Liaoning-Wind_Offshore_Far,2060.12.09.12,0.2929386954792881
Liaoning-Wind_Offshore_Far,2060.12.09.16,0.2701570004547193
Liaoning-Wind_Offshore_Far,2060.12.09.20,0.3894679635400581
Liaoning-Wind_Offshore_Near,2025.01.22.00,0.3303551677113469
Liaoning-Wind_Offshore_Near,2025.01.22.04,0.1238501538776821
Liaoning-Wind_Offshore_Near,2025.01.22.08,0.0822988581680615
Liaoning-Wind_Offshore_Near,2025.01.22.12,0.1216328112840393
Liaoning-Wind_Offshore_Near,2025.01.22.16,0.0369258042587747
Liaoning-Wind_Offshore_Near,2025.01.22.20,0.0287630020443683
Liaoning-Wind_Offshore_Near,2025.02.08.00,0.1839800803013537
Liaoning-Wind_Offshore_Near,2025.02.08.04,0.1722110110918893
Liaoning-Wind_Offshore_Near,2025.02.08.08,0.33605598313349
Liaoning-Wind_Offshore_Near,2025.02.08.12,0.2347980350257072
Liaoning-Wind_Offshore_Near,2025.02.08.16,0.1868036122812846
Liaoning-Wind_Offshore_Near,2025.02.08.20,0.1095603576083254
Liaoning-Wind_Offshore_Near,2025.03.21.00,0.5696178098827438
Liaoning-Wind_Offshore_Near,2025.03.21.04,0.4966490124958609
Liaoning-Wind_Offshore_Near,2025.03.21.08,0.5524964811158891
Liaoning-Wind_Offshore_Near,2025.03.21.12,0.7464169401102243
Liaoning-Wind_Offshore_Near,2025.03.21.16,0.6466449012780744
Liaoning-Wind_Offshore_Near,2025.03.21.20,0.423897991181671
Liaoning-Wind_Offshore_Near,2025.04.11.00,0.3253523009471208
Liaoning-Wind_Offshore_Near,2025.04.11.04,0.2653028970090995
Liaoning-Wind_Offshore_Near,2025.04.11.08,0.1026287652741716
Liaoning-Wind_Offshore_Near,2025.04.11.12,0.0168903954386799
Liaoning-Wind_Offshore_Near,2025.04.11.16,0.2101512022219833
Liaoning-Wind_Offshore_Near,2025.04.11.20,0.6661836469164352
Liaoning-Wind_Offshore_Near,2025.05.22.00,0.845834171050802
Liaoning-Wind_Offshore_Near,2025.05.22.04,0.945645837523454
Liaoning-Wind_Offshore_Near,2025.05.22.08,0.721903562372876
Liaoning-Wind_Offshore_Near,2025.05.22.12,0.5510994287638417
Liaoning-Wind_Offshore_Near,2025.05.22.16,0.3112060739140893
Liaoning-Wind_Offshore_Near,2025.05.22.20,0.2336807193008258
Liaoning-Wind_Offshore_Near,2025.06.16.00,0.2375989440294311
Liaoning-Wind_Offshore_Near,2025.06.16.04,0.1719274305579676
Liaoning-Wind_Offshore_Near,2025.06.16.08,0.0401508821106653
Liaoning-Wind_Offshore_Near,2025.06.16.12,0.0221886599577744
Liaoning-Wind_Offshore_Near,2025.06.16.16,0.225368696036551
Liaoning-Wind_Offshore_Near,2025.06.16.20,0.3171225044425487
Liaoning-Wind_Offshore_Near,2025.07.22.00,0.1512223235073993
Liaoning-Wind_Offshore_Near,2025.07.22.04,0.0462658333367398
Liaoning-Wind_Offshore_Near,2025.07.22.08,0.0002189737654079
Liaoning-Wind_Offshore_Near,2025.07.22.12,0.0083323602586225
Liaoning-Wind_Offshore_Near,2025.07.22.16,0.101516871775371
Liaoning-Wind_Offshore_Near,2025.07.22.20,0.0931161732040626
Liaoning-Wind_Offshore_Near,2025.08.19.00,0.5273150006681041
Liaoning-Wind_Offshore_Near,2025.08.19.04,0.5923229727244593
Liaoning-Wind_Offshore_Near,2025.08.19.08,0.5176029756144578
Liaoning-Wind_Offshore_Near,2025.08.19.12,0.4328967949395673
Liaoning-Wind_Offshore_Near,2025.08.19.16,0.5263707735284918
Liaoning-Wind_Offshore_Near,2025.08.19.20,0.6273744022130742
Liaoning-Wind_Offshore_Near,2025.09.20.00,0.0723736359553099
Liaoning-Wind_Offshore_Near,2025.09.20.04,0.0728392641541863
Liaoning-Wind_Offshore_Near,2025.09.20.08,0.1361649245793919
Liaoning-Wind_Offshore_Near,2025.09.20.12,0.1008614007823953
Liaoning-Wind_Offshore_Near,2025.09.20.16,0.0513349789448265
Liaoning-Wind_Offshore_Near,2025.09.20.20,0.0407804090567449
Liaoning-Wind_Offshore_Near,2025.10.26.00,0.038202749020242
Liaoning-Wind_Offshore_Near,2025.10.26.04,0.016146370935317
Liaoning-Wind_Offshore_Near,2025.10.26.08,0.026076961567292
Liaoning-Wind_Offshore_Near,2025.10.26.12,0.0925832317980852
Liaoning-Wind_Offshore_Near,2025.10.26.16,0.1706003930331909
Liaoning-Wind_Offshore_Near,2025.10.26.20,0.2250639456225623
Liaoning-Wind_Offshore_Near,2025.11.19.00,1.0517392303760702
Liaoning-Wind_Offshore_Near,2025.11.19.04,0.9573572775764267
Liaoning-Wind_Offshore_Near,2025.11.19.08,1.050613250884545
Liaoning-Wind_Offshore_Near,2025.11.19.12,1.093842276523357
Liaoning-Wind_Offshore_Near,2025.11.19.16,1.1121922247319795
Liaoning-Wind_Offshore_Near,2025.11.19.20,1.062417417681856
Liaoning-Wind_Offshore_Near,2025.12.16.00,0.4702734950663856
Liaoning-Wind_Offshore_Near,2025.12.16.04,0.4631061869333629
Liaoning-Wind_Offshore_Near,2025.12.16.08,0.4275653513398957
Liaoning-Wind_Offshore_Near,2025.12.16.12,0.2970387505126388
Liaoning-Wind_Offshore_Near,2025.12.16.16,0.1980146273663596
Liaoning-Wind_Offshore_Near,2025.12.16.20,0.1232970374381043
Liaoning-Wind_Offshore_Near,2030.01.28.00,0.1490377425058746
Liaoning-Wind_Offshore_Near,2030.01.28.04,0.1722825630110253
Liaoning-Wind_Offshore_Near,2030.01.28.08,0.1574720145952844
Liaoning-Wind_Offshore_Near,2030.01.28.12,0.2012866622989357
Liaoning-Wind_Offshore_Near,2030.01.28.16,0.4908745099371978
Liaoning-Wind_Offshore_Near,2030.01.28.20,0.5979725778522831
Liaoning-Wind_Offshore_Near,2030.02.14.00,0.4940074837203736
Liaoning-Wind_Offshore_Near,2030.02.14.04,0.6265546934230827
Liaoning-Wind_Offshore_Near,2030.02.14.08,0.6320010693842011
Liaoning-Wind_Offshore_Near,2030.02.14.12,0.5804004294592394
Liaoning-Wind_Offshore_Near,2030.02.14.16,0.7141056179479234
Liaoning-Wind_Offshore_Near,2030.02.14.20,0.8142854360259876
Liaoning-Wind_Offshore_Near,2030.03.24.00,0.0995523282402756
Liaoning-Wind_Offshore_Near,2030.03.24.04,0.0673000426596398
Liaoning-Wind_Offshore_Near,2030.03.24.08,0.1366635940564037
Liaoning-Wind_Offshore_Near,2030.03.24.12,0.2977913213124994
Liaoning-Wind_Offshore_Near,2030.03.24.16,0.5178210910686928
Liaoning-Wind_Offshore_Near,2030.03.24.20,0.7182598935921928
Liaoning-Wind_Offshore_Near,2030.04.15.00,0.4748756106435616
Liaoning-Wind_Offshore_Near,2030.04.15.04,0.1290951800489608
Liaoning-Wind_Offshore_Near,2030.04.15.08,0.1369563866689923
Liaoning-Wind_Offshore_Near,2030.04.15.12,0.2466784564220367
Liaoning-Wind_Offshore_Near,2030.04.15.16,0.3301391951888411
Liaoning-Wind_Offshore_Near,2030.04.15.20,0.5033547852061246
Liaoning-Wind_Offshore_Near,2030.05.06.00,0.0430287263453602
Liaoning-Wind_Offshore_Near,2030.05.06.04,0.0636546747684416
Liaoning-Wind_Offshore_Near,2030.05.06.08,0.1595206187535109
Liaoning-Wind_Offshore_Near,2030.05.06.12,0.1207120891997819
Liaoning-Wind_Offshore_Near,2030.05.06.16,0.0994507316448588
Liaoning-Wind_Offshore_Near,2030.05.06.20,0.1354327484853683
Liaoning-Wind_Offshore_Near,2030.06.19.00,0.2457968414549358
Liaoning-Wind_Offshore_Near,2030.06.19.04,0.2327214631972333
Liaoning-Wind_Offshore_Near,2030.06.19.08,0.1549344538073977
Liaoning-Wind_Offshore_Near,2030.06.19.12,0.0359095421586281
Liaoning-Wind_Offshore_Near,2030.06.19.16,0.0841715380261032
Liaoning-Wind_Offshore_Near,2030.06.19.20,0.1888049525763984
Liaoning-Wind_Offshore_Near,2030.07.01.00,0.4175568662759026
Liaoning-Wind_Offshore_Near,2030.07.01.04,0.4057261345956465
Liaoning-Wind_Offshore_Near,2030.07.01.08,0.1797945915322674
Liaoning-Wind_Offshore_Near,2030.07.01.12,0.0827472678451635
Liaoning-Wind_Offshore_Near,2030.07.01.16,0.0828905462867031
Liaoning-Wind_Offshore_Near,2030.07.01.20,0.1119857011260574
Liaoning-Wind_Offshore_Near,2030.08.23.00,0.1487121457351993
Liaoning-Wind_Offshore_Near,2030.08.23.04,0.1087902905575091
Liaoning-Wind_Offshore_Near,2030.08.23.08,0.103423068455429
Liaoning-Wind_Offshore_Near,2030.08.23.12,0.205139202710993
Liaoning-Wind_Offshore_Near,2030.08.23.16,0.1706106437489841
Liaoning-Wind_Offshore_Near,2030.08.23.20,0.2334161893057987
Liaoning-Wind_Offshore_Near,2030.09.07.00,0.1596486165021677
Liaoning-Wind_Offshore_Near,2030.09.07.04,0.1909322947175038
Liaoning-Wind_Offshore_Near,2030.09.07.08,0.3537603861252074
Liaoning-Wind_Offshore_Near,2030.09.07.12,0.7291695671285203
Liaoning-Wind_Offshore_Near,2030.09.07.16,0.9141805094188008
Liaoning-Wind_Offshore_Near,2030.09.07.20,0.8886566700887033
Liaoning-Wind_Offshore_Near,2030.10.31.00,0.3658486265398941
Liaoning-Wind_Offshore_Near,2030.10.31.04,0.5472250043126036
Liaoning-Wind_Offshore_Near,2030.10.31.08,0.7429505282343158
Liaoning-Wind_Offshore_Near,2030.10.31.12,0.817236046946789
Liaoning-Wind_Offshore_Near,2030.10.31.16,0.6414067352686266
Liaoning-Wind_Offshore_Near,2030.10.31.20,0.4611581019890881
Liaoning-Wind_Offshore_Near,2030.11.12.00,0.7437643142318558
Liaoning-Wind_Offshore_Near,2030.11.12.04,0.7914811841644912
Liaoning-Wind_Offshore_Near,2030.11.12.08,0.698447194733422
Liaoning-Wind_Offshore_Near,2030.11.12.12,0.4484039739645335
Liaoning-Wind_Offshore_Near,2030.11.12.16,0.1713074076932239
Liaoning-Wind_Offshore_Near,2030.11.12.20,0.3118747288567696
Liaoning-Wind_Offshore_Near,2030.12.08.00,0.2151404605004254
Liaoning-Wind_Offshore_Near,2030.12.08.04,0.1152323286625048
Liaoning-Wind_Offshore_Near,2030.12.08.08,0.0391649225812194
Liaoning-Wind_Offshore_Near,2030.12.08.12,0.0312144887863803
Liaoning-Wind_Offshore_Near,2030.12.08.16,0.0417488331715905
Liaoning-Wind_Offshore_Near,2030.12.08.20,0.1666872908588198
Liaoning-Wind_Offshore_Near,2035.01.26.00,0.4492658198445104
Liaoning-Wind_Offshore_Near,2035.01.26.04,0.5934129067427941
Liaoning-Wind_Offshore_Near,2035.01.26.08,0.5542843279637124
Liaoning-Wind_Offshore_Near,2035.01.26.12,0.4461005100419193
Liaoning-Wind_Offshore_Near,2035.01.26.16,0.4755928993669785
Liaoning-Wind_Offshore_Near,2035.01.26.20,0.5805622613129054
Liaoning-Wind_Offshore_Near,2035.02.24.00,0.5336295522834548
Liaoning-Wind_Offshore_Near,2035.02.24.04,0.1593007065874002
Liaoning-Wind_Offshore_Near,2035.02.24.08,0.2398287184797589
Liaoning-Wind_Offshore_Near,2035.02.24.12,0.4212394601088637
Liaoning-Wind_Offshore_Near,2035.02.24.16,0.552040159901324
Liaoning-Wind_Offshore_Near,2035.02.24.20,0.7095464063547333
Liaoning-Wind_Offshore_Near,2035.03.29.00,0.3018898380787747
Liaoning-Wind_Offshore_Near,2035.03.29.04,0.1307178245463935
Liaoning-Wind_Offshore_Near,2035.03.29.08,0.1369493146494786
Liaoning-Wind_Offshore_Near,2035.03.29.12,0.2656933455840121
Liaoning-Wind_Offshore_Near,2035.03.29.16,0.4049258651878809
Liaoning-Wind_Offshore_Near,2035.03.29.20,0.4683765697527864
Liaoning-Wind_Offshore_Near,2035.04.12.00,0.7854862403590714
Liaoning-Wind_Offshore_Near,2035.04.12.04,0.784830586722458
Liaoning-Wind_Offshore_Near,2035.04.12.08,0.939388807595538
Liaoning-Wind_Offshore_Near,2035.04.12.12,0.8098159606215869
Liaoning-Wind_Offshore_Near,2035.04.12.16,0.2880268362720291
Liaoning-Wind_Offshore_Near,2035.04.12.20,0.1266486371772172
Liaoning-Wind_Offshore_Near,2035.05.28.00,0.0785492367240697
Liaoning-Wind_Offshore_Near,2035.05.28.04,0.0489420171024026
Liaoning-Wind_Offshore_Near,2035.05.28.08,0.0202793872046437
Liaoning-Wind_Offshore_Near,2035.05.28.12,0.0187972355882008
Liaoning-Wind_Offshore_Near,2035.05.28.16,0.2518603898288322
Liaoning-Wind_Offshore_Near,2035.05.28.20,0.4312167893708855
Liaoning-Wind_Offshore_Near,2035.06.28.00,0.0587288414298371
Liaoning-Wind_Offshore_Near,2035.06.28.04,0.109508490955464
Liaoning-Wind_Offshore_Near,2035.06.28.08,0.0050913266915129
Liaoning-Wind_Offshore_Near,2035.06.28.12,0.0039511232451193
Liaoning-Wind_Offshore_Near,2035.06.28.16,0.0550931636237443
Liaoning-Wind_Offshore_Near,2035.06.28.20,0.0963211792888542
Liaoning-Wind_Offshore_Near,2035.07.12.00,0.0638623410690398
Liaoning-Wind_Offshore_Near,2035.07.12.04,0.144798928061488
Liaoning-Wind_Offshore_Near,2035.07.12.08,0.1575267029955931
Liaoning-Wind_Offshore_Near,2035.07.12.12,0.0788809728459383
Liaoning-Wind_Offshore_Near,2035.07.12.16,0.0838811303667866
Liaoning-Wind_Offshore_Near,2035.07.12.20,0.1065466716632354
Liaoning-Wind_Offshore_Near,2035.08.10.00,0.2668618816777226
Liaoning-Wind_Offshore_Near,2035.08.10.04,0.1240185265092634
Liaoning-Wind_Offshore_Near,2035.08.10.08,0.0400640335795353
Liaoning-Wind_Offshore_Near,2035.08.10.12,0.1146545053352393
Liaoning-Wind_Offshore_Near,2035.08.10.16,0.1621802845531321
Liaoning-Wind_Offshore_Near,2035.08.10.20,0.1668623849548547
Liaoning-Wind_Offshore_Near,2035.09.29.00,0.3533704059135666
Liaoning-Wind_Offshore_Near,2035.09.29.04,0.6225904757282441
Liaoning-Wind_Offshore_Near,2035.09.29.08,0.7490196911749508
Liaoning-Wind_Offshore_Near,2035.09.29.12,0.6597195071790214
Liaoning-Wind_Offshore_Near,2035.09.29.16,0.6038911905134393
Liaoning-Wind_Offshore_Near,2035.09.29.20,0.6869153734549629
Liaoning-Wind_Offshore_Near,2035.10.20.00,0.3597242416104713
Liaoning-Wind_Offshore_Near,2035.10.20.04,0.3855413895859798
Liaoning-Wind_Offshore_Near,2035.10.20.08,0.2811346175586633
Liaoning-Wind_Offshore_Near,2035.10.20.12,0.6078315573990283
Liaoning-Wind_Offshore_Near,2035.10.20.16,0.6325176078424284
Liaoning-Wind_Offshore_Near,2035.10.20.20,0.8237425511338952
Liaoning-Wind_Offshore_Near,2035.11.14.00,0.0054258843602158
Liaoning-Wind_Offshore_Near,2035.11.14.04,0.0009658783919875
Liaoning-Wind_Offshore_Near,2035.11.14.08,0.0072609608646809
Liaoning-Wind_Offshore_Near,2035.11.14.12,0.0675640051283851
Liaoning-Wind_Offshore_Near,2035.11.14.16,0.1309028763658388
Liaoning-Wind_Offshore_Near,2035.11.14.20,0.2427159271909869
Liaoning-Wind_Offshore_Near,2035.12.25.00,0.8638759873104446
Liaoning-Wind_Offshore_Near,2035.12.25.04,0.8202548404654867
Liaoning-Wind_Offshore_Near,2035.12.25.08,0.2442290511078318
Liaoning-Wind_Offshore_Near,2035.12.25.12,0.219191041176039
Liaoning-Wind_Offshore_Near,2035.12.25.16,0.226813828879998
Liaoning-Wind_Offshore_Near,2035.12.25.20,0.478535546850578
Liaoning-Wind_Offshore_Near,2040.01.02.00,0.0401919304884736
Liaoning-Wind_Offshore_Near,2040.01.02.04,0.0360961643080944
