load_zone,TIMEPOINT,zone_demand_mw
East_Inner_Mongolia,2045.04.22.00,15351.01339163261
Fujian,2045.04.22.00,72182.75073101782
Gansu,2045.04.22.00,35717.90790279314
Guangdong,2045.04.22.00,185789.61562326457
Guangxi,2045.04.22.00,28889.730191029124
Guizhou,2045.04.22.00,20153.330740054625
Hainan,2045.04.22.00,9404.057435202814
Hebei,2045.04.22.00,79464.60257535054
Heilongjiang,2045.04.22.00,11777.999702879944
Henan,2045.04.22.00,60241.142584252455
Hubei,2045.04.22.00,31696.513420087645
Hunan,2045.04.22.00,41004.32256176027
Jiangsu,2045.04.22.00,98226.26004767844
Jiangxi,2045.04.22.00,29840.761330789617
Jilin,2045.04.22.00,9388.207224408789
Liaoning,2045.04.22.00,41180.51964634968
Ningxia,2045.04.22.00,25634.5927367495
Qinghai,2045.04.22.00,18750.86369462529
Shaanxi,2045.04.22.00,37665.22750861201
Shandong,2045.04.22.00,144830.3213183392
Shanghai,2045.04.22.00,31721.54714863969
Shanxi,2045.04.22.00,47889.22523137386
Sichuan,2045.04.22.00,38057.45352349862
Tianjin,2045.04.22.00,12700.606199219546
Tibet,2045.04.22.00,1346.5797896075292
West_Inner_Mongolia,2045.04.22.00,48263.19886028801
Xinjiang,2045.04.22.00,81422.66902300403
Yunnan,2045.04.22.00,28160.79382851783
Zhejiang,2045.04.22.00,138199.6521919676
Anhui,2045.04.22.04,38213.3611468167
Beijing,2045.04.22.04,16644.82215408068
Chongqing,2045.04.22.04,15390.200691618196
East_Inner_Mongolia,2045.04.22.04,14818.869248509798
Fujian,2045.04.22.04,65483.77803395237
Gansu,2045.04.22.04,33955.90448619891
Guangdong,2045.04.22.04,161761.16050677752
Guangxi,2045.04.22.04,24608.34795341653
Guizhou,2045.04.22.04,17688.041795238696
Hainan,2045.04.22.04,7788.366261299504
Hebei,2045.04.22.04,69206.76129763511
Heilongjiang,2045.04.22.04,11091.909031154812
Henan,2045.04.22.04,54130.74082668637
Hubei,2045.04.22.04,28595.131910871656
Hunan,2045.04.22.04,31445.180391447306
Jiangsu,2045.04.22.04,90337.1642050542
Jiangxi,2045.04.22.04,26854.99915963028
Jilin,2045.04.22.04,8860.97568856969
Liaoning,2045.04.22.04,38201.97418104128
Ningxia,2045.04.22.04,24716.83357014065
Qinghai,2045.04.22.04,18457.263020483453
Shaanxi,2045.04.22.04,31616.469886888382
Shandong,2045.04.22.04,144830.3213183392
Shanghai,2045.04.22.04,27620.839835285617
Shanxi,2045.04.22.04,45380.81554745147
Sichuan,2045.04.22.04,31653.494919532157
Tianjin,2045.04.22.04,12084.973172107062
Tibet,2045.04.22.04,1141.76182883489
West_Inner_Mongolia,2045.04.22.04,46774.54234209159
Xinjiang,2045.04.22.04,77092.20611854602
Yunnan,2045.04.22.04,25704.96267677357
Zhejiang,2045.04.22.04,120594.79007511427
Anhui,2045.04.22.08,40208.44793773598
Beijing,2045.04.22.08,22567.625650743423
Chongqing,2045.04.22.08,15957.808712873895
East_Inner_Mongolia,2045.04.22.08,16998.42640273203
Fujian,2045.04.22.08,68247.46949213676
Gansu,2045.04.22.08,36995.34571424578
Guangdong,2045.04.22.08,178085.64223245913
Guangxi,2045.04.22.08,27914.01504131115
Guizhou,2045.04.22.08,23424.80569223869
Hainan,2045.04.22.08,8244.906093814618
Hebei,2045.04.22.08,81028.51786156933
Heilongjiang,2045.04.22.08,15970.10067605571
Henan,2045.04.22.08,55934.70625233424
Hubei,2045.04.22.08,28738.08895476096
Hunan,2045.04.22.08,33713.08789058069
Jiangsu,2045.04.22.08,99093.64511965503
Jiangxi,2045.04.22.08,26883.317852428
Jilin,2045.04.22.08,11325.06327595822
Liaoning,2045.04.22.08,41224.02565471069
Ningxia,2045.04.22.08,24832.69978593096
Qinghai,2045.04.22.08,18851.36932713382
Shaanxi,2045.04.22.08,34139.421224653255
Shandong,2045.04.22.08,144830.3213183392
Shanghai,2045.04.22.08,34589.90486322309
Shanxi,2045.04.22.08,48123.3287769425
Sichuan,2045.04.22.08,32827.2515271766
Tianjin,2045.04.22.08,16384.64907534788
Tibet,2045.04.22.08,1385.7386167593866
West_Inner_Mongolia,2045.04.22.08,48402.21898087238
Xinjiang,2045.04.22.08,78964.62732045795
Yunnan,2045.04.22.08,30830.070572846715
Zhejiang,2045.04.22.08,152203.24604597164
Anhui,2045.04.22.12,47517.5363193371
Beijing,2045.04.22.12,28229.567880581737
Chongqing,2045.04.22.12,20002.329333552087
East_Inner_Mongolia,2045.04.22.12,17842.54411241848
Fujian,2045.04.22.12,81558.27810655074
Gansu,2045.04.22.12,39321.729718551614
Guangdong,2045.04.22.12,207528.5462663016
Guangxi,2045.04.22.12,33863.10749846857
Guizhou,2045.04.22.12,26930.751777583697
Hainan,2045.04.22.12,8973.840486754798
Hebei,2045.04.22.12,101538.47299012648
Heilongjiang,2045.04.22.12,14874.728472663994
Henan,2045.04.22.12,67514.36671606117
Hubei,2045.04.22.12,33823.291164224465
Hunan,2045.04.22.12,42149.7204175224
Jiangsu,2045.04.22.12,114644.88490269356
Jiangxi,2045.04.22.12,32236.851078992582
Jilin,2045.04.22.12,11974.83128168178
Liaoning,2045.04.22.12,43233.32411588183
Ningxia,2045.04.22.12,25134.286894798526
Qinghai,2045.04.22.12,18604.466475212063
Shaanxi,2045.04.22.12,43448.77230865003
Shandong,2045.04.22.12,173796.38558200706
Shanghai,2045.04.22.12,42539.90395587743
Shanxi,2045.04.22.12,54204.00298630011
Sichuan,2045.04.22.12,46758.170778106825
Tianjin,2045.04.22.12,17085.72331649386
Tibet,2045.04.22.12,1896.2652679266896
West_Inner_Mongolia,2045.04.22.12,50307.18619983032
Xinjiang,2045.04.22.12,83847.67074102824
Yunnan,2045.04.22.12,35097.1061191225
Zhejiang,2045.04.22.12,164880.96250529523
Anhui,2045.04.22.16,48517.20267739038
Beijing,2045.04.22.16,27968.706620357643
Chongqing,2045.04.22.16,21369.57776049637
East_Inner_Mongolia,2045.04.22.16,17579.0677509733
Fujian,2045.04.22.16,82883.3987474389
Gansu,2045.04.22.16,37799.86713658481
Guangdong,2045.04.22.16,225797.0630423042
Guangxi,2045.04.22.16,35354.469007210195
Guizhou,2045.04.22.16,24998.440153164403
Hainan,2045.04.22.16,8730.357320127716
Hebei,2045.04.22.16,100673.9623179184
Heilongjiang,2045.04.22.16,19199.210737342324
Henan,2045.04.22.16,67022.91878719901
Hubei,2045.04.22.16,35372.90393452063
Hunan,2045.04.22.16,41254.68305042459
Jiangsu,2045.04.22.16,116835.72166404352
Jiangxi,2045.04.22.16,33521.92975942816
Jilin,2045.04.22.16,12555.45861093494
Liaoning,2045.04.22.16,44637.42326960271
Ningxia,2045.04.22.16,25547.16642151692
Qinghai,2045.04.22.16,19169.760063148395
Shaanxi,2045.04.22.16,43938.92600407013
Shandong,2045.04.22.16,173796.38558200706
Shanghai,2045.04.22.16,42011.45018002623
Shanxi,2045.04.22.16,52637.30241066181
Sichuan,2045.04.22.16,47713.50843857764
Tianjin,2045.04.22.16,17351.968100682785
Tibet,2045.04.22.16,1801.452004530355
West_Inner_Mongolia,2045.04.22.16,50318.5499956969
Xinjiang,2045.04.22.16,83173.69521058133
Yunnan,2045.04.22.16,33495.88825175174
Zhejiang,2045.04.22.16,177816.9084224498
Anhui,2045.04.22.20,50889.8346386757
Beijing,2045.04.22.20,27448.55604471325
Chongqing,2045.04.22.20,19550.232988567222
East_Inner_Mongolia,2045.04.22.20,18304.74534039728
Fujian,2045.04.22.20,80080.65114486523
Gansu,2045.04.22.20,38651.72094445944
Guangdong,2045.04.22.20,208034.78185164527
Guangxi,2045.04.22.20,34916.92692488564
Guizhou,2045.04.22.20,27401.550307594727
Hainan,2045.04.22.20,9594.553972258364
Hebei,2045.04.22.20,68205.8906984663
Heilongjiang,2045.04.22.20,13707.568963083091
Henan,2045.04.22.20,64488.79316446168
Hubei,2045.04.22.20,33154.2348692532
Hunan,2045.04.22.20,42374.56878348228
Jiangsu,2045.04.22.20,113166.24078048172
Jiangxi,2045.04.22.20,33689.445487104174
Jilin,2045.04.22.20,12215.527602835116
Liaoning,2045.04.22.20,43703.36122862264
Ningxia,2045.04.22.20,27264.39726293865
Qinghai,2045.04.22.20,19008.28623877104
Shaanxi,2045.04.22.20,42667.86170182549
Shandong,2045.04.22.20,173796.38558200706
Shanghai,2045.04.22.20,38845.62696743025
Shanxi,2045.04.22.20,55007.839635749726
Sichuan,2045.04.22.20,43498.96789117759
Tianjin,2045.04.22.20,15933.395418257416
Tibet,2045.04.22.20,1896.2652679266896
West_Inner_Mongolia,2045.04.22.20,51441.94687608639
Xinjiang,2045.04.22.20,84878.79834627395
Yunnan,2045.04.22.20,34831.34475410408
Zhejiang,2045.04.22.20,157904.90249183588
Anhui,2045.05.29.00,44928.864160842335
Beijing,2045.05.29.00,20188.46301645359
Chongqing,2045.05.29.00,18886.230787084463
East_Inner_Mongolia,2045.05.29.00,15007.926298530974
Fujian,2045.05.29.00,70581.92670651406
Gansu,2045.05.29.00,34226.83550626067
Guangdong,2045.05.29.00,195401.3795593489
Guangxi,2045.05.29.00,30320.435751571065
Guizhou,2045.05.29.00,20486.577416688586
Hainan,2045.05.29.00,9707.413913614062
Hebei,2045.05.29.00,78938.34304645885
Heilongjiang,2045.05.29.00,11398.064228311749
Henan,2045.05.29.00,62059.03422373833
Hubei,2045.05.29.00,32007.700343620305
Hunan,2045.05.29.00,38488.16871785271
Jiangsu,2045.05.29.00,96455.57849297328
Jiangxi,2045.05.29.00,29644.8335156501
Jilin,2045.05.29.00,9085.361829516987
Liaoning,2045.05.29.00,40273.83090010402
Ningxia,2045.05.29.00,25086.408068362205
Qinghai,2045.05.29.00,18145.997124260462
Shaanxi,2045.05.29.00,35302.18158964105
Shandong,2045.05.29.00,144830.3213183392
Shanghai,2045.05.29.00,30974.832285326196
Shanxi,2045.05.29.00,47631.75483132955
Sichuan,2045.05.29.00,37190.87000294655
Tianjin,2045.05.29.00,13059.09066134424
Tibet,2045.05.29.00,1303.1417319390378
West_Inner_Mongolia,2045.05.29.00,47184.54165639346
Xinjiang,2045.05.29.00,78796.13132719799
Yunnan,2045.05.29.00,27644.501729680323
Zhejiang,2045.05.29.00,131601.72491011664
Anhui,2045.05.29.04,38530.75932058434
Beijing,2045.05.29.04,17631.612366905163
Chongqing,2045.05.29.04,15232.237418947798
East_Inner_Mongolia,2045.05.29.04,14487.67530130606
Fujian,2045.05.29.04,64031.51965782914
Gansu,2045.05.29.04,32538.38833144311
Guangdong,2045.05.29.04,170129.82031759177
Guangxi,2045.05.29.04,25827.0267077664
Guizhou,2045.05.29.04,17980.523526860085
Hainan,2045.05.29.04,8039.603705980605
Hebei,2045.05.29.04,68748.43500624246
Heilongjiang,2045.05.29.04,10734.105512361932
Henan,2045.05.29.04,55764.23940734387
Hubei,2045.05.29.04,28875.87038940993
Hunan,2045.05.29.04,29515.60548265249
Jiangsu,2045.05.29.04,88708.69590680598
Jiangxi,2045.05.29.04,26678.6751881803
Jilin,2045.05.29.04,8575.137763048548
Liaoning,2045.05.29.04,37360.86531570614
Ningxia,2045.05.29.04,24188.274760976517
Qinghai,2045.05.29.04,17861.867439852565
Shaanxi,2045.05.29.04,29632.91172636559
Shandong,2045.05.29.04,144830.3213183392
Shanghai,2045.05.29.04,26970.654291195704
Shanxi,2045.05.29.04,45136.83130023148
Sichuan,2045.05.29.04,30932.732107997414
Tianjin,2045.05.29.04,12426.080912668112
Tibet,2045.05.29.04,1137.7591607560137
West_Inner_Mongolia,2045.05.29.04,45729.15582576064
Xinjiang,2045.05.29.04,74605.36075988332
Yunnan,2045.05.29.04,25233.69510133872
Zhejiang,2045.05.29.04,117365.1860688458
Anhui,2045.05.29.08,40542.41718552107
Beijing,2045.05.29.08,23905.549957548807
Chongqing,2045.05.29.08,15794.019573620211
East_Inner_Mongolia,2045.05.29.08,16618.520497781337
Fujian,2045.05.29.08,66733.91969438626
Gansu,2045.05.29.08,35450.94567052942
Guangdong,2045.05.29.08,187298.8436838446
Guangxi,2045.05.29.08,29296.400290027967
Guizhou,2045.05.29.08,23812.148059084226
Hainan,2045.05.29.08,8510.870620169619
Hebei,2045.05.29.08,80491.9012130735
Heilongjiang,2045.05.29.08,15454.936133826572
Henan,2045.05.29.08,57622.64293738407
Hubei,2045.05.29.08,29020.230946044627
Hunan,2045.05.29.08,31644.34706971231
Jiangsu,2045.05.29.08,97307.32759760552
Jiangxi,2045.05.29.08,26706.80793674942
Jilin,2045.05.29.08,10959.738652763011
Liaoning,2045.05.29.08,40316.37901390673
Ningxia,2045.05.29.08,24301.663236740773
Qinghai,2045.05.29.08,18243.26063910041
Shaanxi,2045.05.29.08,31997.57780694916
Shandong,2045.05.29.08,144830.3213183392
Shanghai,2045.05.29.08,33775.66980373252
Shanxi,2045.05.29.08,47864.59974538584
Sichuan,2045.05.29.08,32079.761799119053
Tianjin,2045.05.29.08,16847.118508973315
Tibet,2045.05.29.08,1341.0373709510982
West_Inner_Mongolia,2045.05.29.08,47320.454748290525
Xinjiang,2045.05.29.08,76417.38126324899
Yunnan,2045.05.29.08,30264.84070889758
Zhejiang,2045.05.29.08,144936.75921974494
Anhui,2045.05.29.12,47912.21447186592
Beijing,2045.05.29.12,29903.161088819965
Chongqing,2045.05.29.12,19797.02769336078
East_Inner_Mongolia,2045.05.29.12,17443.77261325607
Fujian,2045.05.29.12,79749.52948044092
Gansu,2045.05.29.12,37680.21294244875
Guangdong,2045.05.29.12,218264.9665500348
Guangxi,2045.05.29.12,35540.10952358675
Guizhou,2045.05.29.12,27376.066939716075
Hainan,2045.05.29.12,9263.319009502982
Hebei,2045.05.29.12,100866.02781818772
Heilongjiang,2045.05.29.12,14394.89851805512
Henan,2045.05.29.12,69551.74179745105
Hubei,2045.05.29.12,34155.35816433985
Hunan,2045.05.29.12,39563.28136473744
Jiangsu,2045.05.29.12,112578.23201734868
Jiangxi,2045.05.29.12,32025.19105160614
Jilin,2045.05.29.12,11588.546398569297
Liaoning,2045.05.29.12,42281.43791747951
Ningxia,2045.05.29.12,24596.801039069145
Qinghai,2045.05.29.12,18004.322395182415
Shaanxi,2045.05.29.12,40722.87762105282
Shandong,2045.05.29.12,173796.38558200706
Shanghai,2045.05.29.12,41538.52850658922
Shanxi,2045.05.29.12,53912.581966538506
Sichuan,2045.05.29.12,45693.46842270279
Tianjin,2045.05.29.12,17567.981106706982
Tibet,2045.05.29.12,1706.6387411340206
West_Inner_Mongolia,2045.05.29.12,49182.846958048016
Xinjiang,2045.05.29.12,81142.90715013826
Yunnan,2045.05.29.12,34453.64562662048
Zhejiang,2045.05.29.12,157009.21619955185
Anhui,2045.05.29.16,48920.18401651522
Beijing,2045.05.29.16,29626.8346382477
Chongqing,2045.05.29.16,21150.242840556413
East_Inner_Mongolia,2045.05.29.16,17186.184809634877
Fujian,2045.05.29.16,81045.26243269697
Gansu,2045.05.29.16,36221.88171090649
Guangdong,2045.05.29.16,237478.59893754643
Guangxi,2045.05.29.16,37105.32770959372
Guizhou,2045.05.29.16,25411.80344322889
Hainan,2045.05.29.16,9011.98155160799
Hebei,2045.05.29.16,100007.24243588911
Heilongjiang,2045.05.29.16,18579.8813580294
Henan,2045.05.29.16,69045.46349050108
Hubei,2045.05.29.16,35720.18456908378
Hunan,2045.05.29.16,38723.16629390358
Jiangsu,2045.05.29.16,114729.57553792106
Jiangxi,2045.05.29.16,33301.832206583225
Jilin,2045.05.29.16,12150.443818979962
Liaoning,2045.05.29.16,43654.622426422575
Ningxia,2045.05.29.16,25000.851318148118
Qinghai,2045.05.29.16,18551.3807017929
Shaanxi,2045.05.29.16,41182.27999627112
Shandong,2045.05.29.16,173796.38558200706
Shanghai,2045.05.29.16,41022.51437314742
Shanxi,2045.05.29.16,52354.30458101085
Sichuan,2045.05.29.16,46627.052654352185
Tianjin,2045.05.29.16,17841.74085841083
Tibet,2045.05.29.16,1611.8254777376862
West_Inner_Mongolia,2045.05.29.16,49193.956770409495
Xinjiang,2045.05.29.16,80490.67277911952
Yunnan,2045.05.29.16,32881.7840299979
Zhejiang,2045.05.29.16,176047.7791032687
Anhui,2045.05.29.20,51312.52292106336
Beijing,2045.05.29.20,29075.84687525864
Chongqing,2045.05.29.20,19349.571610775896
East_Inner_Mongolia,2045.05.29.20,17895.64390162222
Fujian,2045.05.29.20,78304.67243259423
Gansu,2045.05.29.20,37038.1742157344
Guangdong,2045.05.29.20,218797.39206335932
Guangxi,2045.05.29.20,36646.117223942165
Guizhou,2045.05.29.20,27854.650378370385
Hainan,2045.05.29.20,9904.055494864528
Hebei,2045.05.29.20,67754.19273380902
Heilongjiang,2045.05.29.20,13265.38932159898
Henan,2045.05.29.20,66434.86578594377
Hubei,2045.05.29.20,33479.73326332897
Hunan,2045.05.29.20,39774.33231713648
Jiangsu,2045.05.29.20,111126.24276774048
Jiangxi,2045.05.29.20,33468.24806580335
Jilin,2045.05.29.20,11821.478325880347
Liaoning,2045.05.29.20,42741.12601783784
Ningxia,2045.05.29.20,26681.359917321606
Qinghai,2045.05.29.20,18395.115713651016
Shaanxi,2045.05.29.20,39990.95988185489
Shandong,2045.05.29.20,173796.38558200706
Shanghai,2045.05.29.20,37931.21360948828
Shanxi,2045.05.29.20,54712.09690867752
Sichuan,2045.05.29.20,42508.47889765664
Tianjin,2045.05.29.20,16383.12786605292
Tibet,2045.05.29.20,1706.6387411340206
West_Inner_Mongolia,2045.05.29.20,50292.246316867415
Xinjiang,2045.05.29.20,82140.77258652591
Yunnan,2045.05.29.20,34192.75665959779
Zhejiang,2045.05.29.20,150366.20721236442
Anhui,2045.06.25.00,50161.96059448401
Beijing,2045.06.25.00,24467.08878759849
Chongqing,2045.06.25.00,19949.45646030691
East_Inner_Mongolia,2045.06.25.00,15351.01339163261
Fujian,2045.06.25.00,78197.97884606713
Gansu,2045.06.25.00,36068.08242173695
Guangdong,2045.06.25.00,221545.35435961204
Guangxi,2045.06.25.00,32348.3621399112
Guizhou,2045.06.25.00,21169.463330980263
Hainan,2045.06.25.00,10657.93131836247
Hebei,2045.06.25.00,86832.17516392739
Heilongjiang,2045.06.25.00,11050.96243153799
Henan,2045.06.25.00,71900.72091538893
Hubei,2045.06.25.00,35830.844213954864
Hunan,2045.06.25.00,45628.869872461895
Jiangsu,2045.06.25.00,103797.91433919338
Jiangxi,2045.06.25.00,32217.4612412701
Jilin,2045.06.25.00,9080.397177757171
Liaoning,2045.06.25.00,40526.86123097695
Ningxia,2045.06.25.00,26786.7107609804
Qinghai,2045.06.25.00,19068.674102456767
Shaanxi,2045.06.25.00,38258.37890553981
Shandong,2045.06.25.00,168003.1727292735
Shanghai,2045.06.25.00,34865.12223929019
Shanxi,2045.06.25.00,49751.58369961952
Sichuan,2045.06.25.00,41415.46283941509
Tianjin,2045.06.25.00,14288.181166054288
Tibet,2045.06.25.00,1303.1417319390378
West_Inner_Mongolia,2045.06.25.00,48263.19886028801
Xinjiang,2045.06.25.00,83635.2443537348
Yunnan,2045.06.25.00,29781.559013468523
Zhejiang,2045.06.25.00,140779.38054867217
Anhui,2045.06.25.04,43018.63548329153
Beijing,2045.06.25.04,21368.354032324663
Chongqing,2045.06.25.04,16089.756640873884
East_Inner_Mongolia,2045.06.25.04,14818.869248509798
Fujian,2045.06.25.04,70940.75852198283
Gansu,2045.06.25.04,34288.80451038927
Guangdong,2045.06.25.04,192892.5548651688
Guangxi,2045.06.25.04,27554.419720689864
Guizhou,2045.06.25.04,18579.874306263857
Hainan,2045.06.25.04,8826.814730689295
Hebei,2045.06.25.04,75623.27659527594
Heilongjiang,2045.06.25.04,10407.22305358866
Henan,2045.06.25.04,64607.66052757119
Hubei,2045.06.25.04,32324.934390974107
Hunan,2045.06.25.04,34991.62902466389
Jiangsu,2045.06.25.04,95461.32802792804
Jiangxi,2045.06.25.04,28993.894777100195
Jilin,2045.06.25.04,8570.451922841314
Liaoning,2045.06.25.04,37595.5942110976
Ningxia,2045.06.25.04,25827.70391332111
Qinghai,2045.06.25.04,18770.097166982978
Shaanxi,2045.06.25.04,32114.365553085387
Shandong,2045.06.25.04,168003.1727292735
Shanghai,2045.06.25.04,30358.03873578142
Shanxi,2045.06.25.04,47145.62474756935
Sichuan,2045.06.25.04,34446.44926745356
Tianjin,2045.06.25.04,13595.594044398513
Tibet,2045.06.25.04,1137.7591607560137
West_Inner_Mongolia,2045.06.25.04,46774.54234209159
Xinjiang,2045.06.25.04,79187.10566482542
Yunnan,2045.06.25.04,27184.385058096475
Zhejiang,2045.06.25.04,122845.89415120684
Anhui,2045.06.25.08,45264.601531831104
Beijing,2045.06.25.08,28971.953558114143
Chongqing,2045.06.25.08,16683.165077519214
East_Inner_Mongolia,2045.06.25.08,16998.42640273203
Fujian,2045.06.25.08,73934.75756217183
Gansu,2045.06.25.08,37358.04408714238
Guangdong,2045.06.25.08,212358.7294418749
Guangxi,2045.06.25.08,31255.83595562004
Guizhou,2045.06.25.08,21615.769444034868
Hainan,2045.06.25.08,9344.226518852052
Hebei,2045.06.25.08,88541.0890969907
Heilongjiang,2045.06.25.08,14984.291645648762
Henan,2045.06.25.08,66760.78061818822
Hubei,2045.06.25.08,32486.53802654412
Hunan,2045.06.25.08,37515.315561370255
Jiangsu,2045.06.25.08,104714.49979540052
Jiangxi,2045.06.25.08,29024.46894023881
Jilin,2045.06.25.08,10953.749760825263
Liaoning,2045.06.25.08,40569.67665765846
Ningxia,2045.06.25.08,25948.77761314405
Qinghai,2045.06.25.08,19170.883216392856
Shaanxi,2045.06.25.08,34677.048290990504
Shandong,2045.06.25.08,168003.1727292735
Shanghai,2045.06.25.08,38017.731463811
Shanxi,2045.06.25.08,49994.7912576942
Sichuan,2045.06.25.08,35723.772602608566
Tianjin,2045.06.25.08,21560.7513828294
Tibet,2045.06.25.08,1341.0373709510982
West_Inner_Mongolia,2045.06.25.08,48402.21898087238
