load_zone,TIMEPOINT,zone_demand_mw
West_Inner_Mongolia,2040.11.11.08,32736.4565108526
Xinjiang,2040.11.11.08,33584.6077194445
Yunnan,2040.11.11.08,22928.6806353649
Zhejiang,2040.11.11.08,53256.675753911
Anhui,2040.11.11.09,23366.986134778475
Beijing,2040.11.11.09,13310.272287475753
Chongqing,2040.11.11.09,11561.835344081825
East_Inner_Mongolia,2040.11.11.09,7517.357254825526
Fujian,2040.11.11.09,25518.379629819625
Gansu,2040.11.11.09,16833.42872958045
Guangdong,2040.11.11.09,69599.67166455452
Guangxi,2040.11.11.09,21967.819469759077
Guizhou,2040.11.11.09,18166.69237877837
Hainan,2040.11.11.09,3518.096210437675
Hebei,2040.11.11.09,44127.23250165275
Heilongjiang,2040.11.11.09,9266.774542051222
Henan,2040.11.11.09,30975.44823885345
Hubei,2040.11.11.09,19937.16027621897
Hunan,2040.11.11.09,18449.9812332404
Jiangsu,2040.11.11.09,67350.34900646124
Jiangxi,2040.11.11.09,16165.351302232424
Jilin,2040.11.11.09,9829.105040818316
Liaoning,2040.11.11.09,28015.52201560868
Ningxia,2040.11.11.09,10956.444800240224
Qinghai,2040.11.11.09,8749.279756173746
Shaanxi,2040.11.11.09,18355.39689370545
Shandong,2040.11.11.09,61000.0
Shanghai,2040.11.11.09,15464.6665999663
Shanxi,2040.11.11.09,25866.84634819937
Sichuan,2040.11.11.09,27395.006805086025
Tianjin,2040.11.11.09,10944.832260968176
Tibet,2040.11.11.09,915.0
West_Inner_Mongolia,2040.11.11.09,33058.558875975425
Xinjiang,2040.11.11.09,34103.8120203064
Yunnan,2040.11.11.09,23071.51047652368
Zhejiang,2040.11.11.09,54365.67482775732
Anhui,2040.11.11.10,24382.73754132895
Beijing,2040.11.11.10,14095.84585251
Chongqing,2040.11.11.10,12250.771785715351
East_Inner_Mongolia,2040.11.11.10,7609.538182145214
Fujian,2040.11.11.10,26704.79057061355
Gansu,2040.11.11.10,17093.967623738798
Guangdong,2040.11.11.10,72362.21761390285
Guangxi,2040.11.11.10,23079.06830566415
Guizhou,2040.11.11.10,18821.91930550495
Hainan,2040.11.11.10,3594.1736643979702
Hebei,2040.11.11.10,46753.4207209491
Heilongjiang,2040.11.11.10,9105.102767796232
Henan,2040.11.11.10,32499.702368726
Hubei,2040.11.11.10,20781.76669198955
Hunan,2040.11.11.10,19536.287433126497
Jiangsu,2040.11.11.10,69892.9947315366
Jiangxi,2040.11.11.10,16931.97540665125
Jilin,2040.11.11.10,9968.096009756046
Liaoning,2040.11.11.10,28352.788185860853
Ningxia,2040.11.11.10,10989.60994497935
Qinghai,2040.11.11.10,8720.53756504507
Shaanxi,2040.11.11.10,19526.8530261638
Shandong,2040.11.11.10,64000.0
Shanghai,2040.11.11.10,16304.9673721082
Shanxi,2040.11.11.10,26658.93329757945
Sichuan,2040.11.11.10,30022.64260712375
Tianjin,2040.11.11.10,11060.67130288175
Tibet,2040.11.11.10,1010.0
West_Inner_Mongolia,2040.11.11.10,33380.66124109825
Xinjiang,2040.11.11.10,34623.0163211683
Yunnan,2040.11.11.10,23214.34031768245
Zhejiang,2040.11.11.10,55474.673901603644
Anhui,2040.11.11.11,25398.488947879425
Beijing,2040.11.11.11,14881.41941754425
Chongqing,2040.11.11.11,12939.708227348876
East_Inner_Mongolia,2040.11.11.11,7701.719109464902
Fujian,2040.11.11.11,27891.201511407475
Gansu,2040.11.11.11,17354.50651789715
Guangdong,2040.11.11.11,75124.76356325118
Guangxi,2040.11.11.11,24190.317141569227
Guizhou,2040.11.11.11,19477.146232231527
Hainan,2040.11.11.11,3670.251118358265
Hebei,2040.11.11.11,49379.60894024545
Heilongjiang,2040.11.11.11,8943.430993541242
Henan,2040.11.11.11,34023.95649859855
Hubei,2040.11.11.11,21626.37310776013
Hunan,2040.11.11.11,20622.5936330126
Jiangsu,2040.11.11.11,72435.64045661196
Jiangxi,2040.11.11.11,17698.599511070075
Jilin,2040.11.11.11,10107.086978693773
Liaoning,2040.11.11.11,28690.054356113025
Ningxia,2040.11.11.11,11022.775089718474
Qinghai,2040.11.11.11,8691.795373916395
Shaanxi,2040.11.11.11,20698.30915862215
Shandong,2040.11.11.11,67000.0
Shanghai,2040.11.11.11,17145.268144250098
Shanxi,2040.11.11.11,27451.020246959524
Sichuan,2040.11.11.11,32650.278409161478
Tianjin,2040.11.11.11,11176.510344795326
Tibet,2040.11.11.11,1105.0
West_Inner_Mongolia,2040.11.11.11,33702.76360622107
Xinjiang,2040.11.11.11,35142.2206220302
Yunnan,2040.11.11.11,23357.170158841225
Zhejiang,2040.11.11.11,56583.672975449976
Anhui,2040.11.11.12,26414.2403544299
Beijing,2040.11.11.12,15666.9929825785
Chongqing,2040.11.11.12,13628.6446689824
East_Inner_Mongolia,2040.11.11.12,7793.900036784591
Fujian,2040.11.11.12,29077.6124522014
Gansu,2040.11.11.12,17615.0454120555
Guangdong,2040.11.11.12,77887.3095125995
Guangxi,2040.11.11.12,25301.5659774743
Guizhou,2040.11.11.12,20132.3731589581
Hainan,2040.11.11.12,3746.32857231856
Hebei,2040.11.11.12,52005.7971595418
Heilongjiang,2040.11.11.12,8781.759219286252
Henan,2040.11.11.12,35548.2106284711
Hubei,2040.11.11.12,22470.9795235307
Hunan,2040.11.11.12,21708.8998328987
Jiangsu,2040.11.11.12,74978.2861816873
Jiangxi,2040.11.11.12,18465.2236154889
Jilin,2040.11.11.12,10246.0779476315
Liaoning,2040.11.11.12,29027.3205263652
Ningxia,2040.11.11.12,11055.9402344576
Qinghai,2040.11.11.12,8663.05318278772
Shaanxi,2040.11.11.12,21869.7652910805
Shandong,2040.11.11.12,70000.0
Shanghai,2040.11.11.12,17985.568916392
Shanxi,2040.11.11.12,28243.1071963396
Sichuan,2040.11.11.12,35277.9142111992
Tianjin,2040.11.11.12,11292.3493867089
Tibet,2040.11.11.12,1200.0
West_Inner_Mongolia,2040.11.11.12,34024.8659713439
Xinjiang,2040.11.11.12,35661.4249228921
Yunnan,2040.11.11.12,23500.0
Zhejiang,2040.11.11.12,57692.6720492963
Anhui,2040.11.11.13,26553.164999761106
Beijing,2040.11.11.13,15630.79944631075
Chongqing,2040.11.11.13,13861.539333130226
East_Inner_Mongolia,2040.11.11.13,7765.127396412429
Fujian,2040.11.11.13,29195.7223057273
Gansu,2040.11.11.13,17444.6073442258
Guangdong,2040.11.11.13,79601.39372438575
Guangxi,2040.11.11.13,25580.14187073435
Guizhou,2040.11.11.13,19771.24307273155
Hainan,2040.11.11.13,3720.916711350195
Hebei,2040.11.11.13,51895.10127041327
Heilongjiang,2040.11.11.13,9420.032416738472
Henan,2040.11.11.13,35483.52034350704
Hubei,2040.11.11.13,22728.356286362323
Hunan,2040.11.11.13,21593.65424840015
Jiangsu,2040.11.11.13,75336.49053293091
Jiangxi,2040.11.11.13,18649.2464388757
Jilin,2040.11.11.13,10370.27913164775
Liaoning,2040.11.11.13,29263.00235840255
Ningxia,2040.11.11.13,11101.344062608125
Qinghai,2040.11.11.13,8728.859536609603
Shaanxi,2040.11.11.13,21931.444515676627
Shandong,2040.11.11.13,70000.0
Shanghai,2040.11.11.13,17929.71229208585
Shanxi,2040.11.11.13,28039.02405909397
Sichuan,2040.11.11.13,35458.10902640025
Tianjin,2040.11.11.13,11336.341219301525
Tibet,2040.11.11.13,1175.0
West_Inner_Mongolia,2040.11.11.13,34268.64947850793
Xinjiang,2040.11.11.13,35589.762444296255
Yunnan,2040.11.11.13,23625.0
Zhejiang,2040.11.11.13,58824.26006463595
Anhui,2040.11.11.14,26692.089645092303
Beijing,2040.11.11.14,15594.605910043
Chongqing,2040.11.11.14,14094.43399727805
East_Inner_Mongolia,2040.11.11.14,7736.354756040268
Fujian,2040.11.11.14,29313.8321592532
Gansu,2040.11.11.14,17274.1692763961
Guangdong,2040.11.11.14,81315.477936172
Guangxi,2040.11.11.14,25858.7177639944
Guizhou,2040.11.11.14,19410.112986505
Hainan,2040.11.11.14,3695.50485038183
Hebei,2040.11.11.14,51784.40538128475
Heilongjiang,2040.11.11.14,10058.305614190687
Henan,2040.11.11.14,35418.830058543
Hubei,2040.11.11.14,22985.73304919395
Hunan,2040.11.11.14,21478.4086639016
Jiangsu,2040.11.11.14,75694.6948841745
Jiangxi,2040.11.11.14,18833.2692622625
Jilin,2040.11.11.14,10494.480315664
Liaoning,2040.11.11.14,29498.6841904399
Ningxia,2040.11.11.14,11146.747890758648
Qinghai,2040.11.11.14,8794.665890431486
Shaanxi,2040.11.11.14,21993.12374027275
Shandong,2040.11.11.14,70000.0
Shanghai,2040.11.11.14,17873.855667779702
Shanxi,2040.11.11.14,27834.94092184835
Sichuan,2040.11.11.14,35638.3038416013
Tianjin,2040.11.11.14,11380.333051894151
Tibet,2040.11.11.14,1150.0
West_Inner_Mongolia,2040.11.11.14,34512.43298567195
Xinjiang,2040.11.11.14,35518.0999657004
Yunnan,2040.11.11.14,23750.0
Zhejiang,2040.11.11.14,59955.8480799756
Anhui,2040.11.11.15,26831.0142904235
Beijing,2040.11.11.15,15558.41237377525
Chongqing,2040.11.11.15,14327.328661425874
East_Inner_Mongolia,2040.11.11.15,7707.582115668105
Fujian,2040.11.11.15,29431.942012779095
Gansu,2040.11.11.15,17103.7312085664
Guangdong,2040.11.11.15,83029.56214795825
Guangxi,2040.11.11.15,26137.29365725445
Guizhou,2040.11.11.15,19048.98290027845
Hainan,2040.11.11.15,3670.092989413465
Hebei,2040.11.11.15,51673.709492156224
Heilongjiang,2040.11.11.15,10696.578811642908
Henan,2040.11.11.15,35354.13977357895
Hubei,2040.11.11.15,23243.109812025577
Hunan,2040.11.11.15,21363.16307940305
Jiangsu,2040.11.11.15,76052.8992354181
Jiangxi,2040.11.11.15,19017.2920856493
Jilin,2040.11.11.15,10618.68149968025
Liaoning,2040.11.11.15,29734.36602247725
Ningxia,2040.11.11.15,11192.151718909174
Qinghai,2040.11.11.15,8860.472244253368
Shaanxi,2040.11.11.15,22054.802964868875
Shandong,2040.11.11.15,70000.0
Shanghai,2040.11.11.15,17817.999043473552
Shanxi,2040.11.11.15,27630.85778460273
Sichuan,2040.11.11.15,35818.498656802345
Tianjin,2040.11.11.15,11424.324884486776
Tibet,2040.11.11.15,1125.0
West_Inner_Mongolia,2040.11.11.15,34756.21649283597
Xinjiang,2040.11.11.15,35446.43748710455
Yunnan,2040.11.11.15,23875.0
Zhejiang,2040.11.11.15,61087.43609531525
Anhui,2040.11.11.16,26969.9389357547
Beijing,2040.11.11.16,15522.2188375075
Chongqing,2040.11.11.16,14560.2233255737
East_Inner_Mongolia,2040.11.11.16,7678.809475295943
Fujian,2040.11.11.16,29550.051866305
Gansu,2040.11.11.16,16933.2931407367
Guangdong,2040.11.11.16,84743.6463597445
Guangxi,2040.11.11.16,26415.8695505145
Guizhou,2040.11.11.16,18687.8528140519
Hainan,2040.11.11.16,3644.6811284451
Hebei,2040.11.11.16,51563.0136030277
Heilongjiang,2040.11.11.16,11334.852009095126
Henan,2040.11.11.16,35289.4494886149
Hubei,2040.11.11.16,23500.4865748572
Hunan,2040.11.11.16,21247.9174949045
Jiangsu,2040.11.11.16,76411.1035866617
Jiangxi,2040.11.11.16,19201.3149090361
Jilin,2040.11.11.16,10742.8826836965
Liaoning,2040.11.11.16,29970.0478545146
Ningxia,2040.11.11.16,11237.5555470597
Qinghai,2040.11.11.16,8926.27859807525
Shaanxi,2040.11.11.16,22116.482189465
Shandong,2040.11.11.16,70000.0
Shanghai,2040.11.11.16,17762.1424191674
Shanxi,2040.11.11.16,27426.7746473571
Sichuan,2040.11.11.16,35998.6934720034
Tianjin,2040.11.11.16,11468.3167170794
Tibet,2040.11.11.16,1100.0
West_Inner_Mongolia,2040.11.11.16,35000.0
Xinjiang,2040.11.11.16,35374.7750085087
Yunnan,2040.11.11.16,24000.0
Zhejiang,2040.11.11.16,62219.0241106549
Anhui,2040.11.11.17,27299.665996761327
Beijing,2040.11.11.17,15450.049868825325
Chongqing,2040.11.11.17,14250.319374806324
East_Inner_Mongolia,2040.11.11.17,7758.056282460758
Fujian,2040.11.11.17,29300.23906200815
Gansu,2040.11.11.17,17028.694868147024
Guangdong,2040.11.11.17,83077.06082714432
Guangxi,2040.11.11.17,26334.1397514016
Guizhou,2040.11.11.17,19136.970526330475
Hainan,2040.11.11.17,3734.8756393164126
Hebei,2040.11.11.17,47405.6535965621
Heilongjiang,2040.11.11.17,10524.31157064208
Henan,2040.11.11.17,34955.877406931424
Hubei,2040.11.11.17,23131.98557046648
Hunan,2040.11.11.17,21392.11469783335
Jiangsu,2040.11.11.17,75811.1392101718
Jiangxi,2040.11.11.17,19225.3031048285
Jilin,2040.11.11.17,10670.168513724824
Liaoning,2040.11.11.17,29813.26301986785
Ningxia,2040.11.11.17,11426.3972041852
Qinghai,2040.11.11.17,8907.48128050802
Shaanxi,2040.11.11.17,21956.535910276303
Shandong,2040.11.11.17,70000.0
Shanghai,2040.11.11.17,17427.520533037652
Shanxi,2040.11.11.17,27735.5679710921
Sichuan,2040.11.11.17,35203.75112688447
Tianjin,2040.11.11.17,11233.92484987315
Tibet,2040.11.11.17,1125.0
West_Inner_Mongolia,2040.11.11.17,35000.0
Xinjiang,2040.11.11.17,35556.0752404597
Yunnan,2040.11.11.17,24000.0
Zhejiang,2040.11.11.17,60477.1965372332
Anhui,2040.11.11.18,27629.39305776795
Beijing,2040.11.11.18,15377.880900143153
Chongqing,2040.11.11.18,13940.41542403895
East_Inner_Mongolia,2040.11.11.18,7837.303089625572
Fujian,2040.11.11.18,29050.426257711297
Gansu,2040.11.11.18,17124.09659555735
Guangdong,2040.11.11.18,81410.47529454416
Guangxi,2040.11.11.18,26252.4099522887
Guizhou,2040.11.11.18,19586.08823860905
Hainan,2040.11.11.18,3825.0701501877247
Hebei,2040.11.11.18,43248.293590096495
Heilongjiang,2040.11.11.18,9713.771132189033
Henan,2040.11.11.18,34622.305325247944
Hubei,2040.11.11.18,22763.48456607575
Hunan,2040.11.11.18,21536.3119007622
Jiangsu,2040.11.11.18,75211.1748336819
Jiangxi,2040.11.11.18,19249.2913006209
Jilin,2040.11.11.18,10597.45434375315
Liaoning,2040.11.11.18,29656.4781852211
Ningxia,2040.11.11.18,11615.2388613107
Qinghai,2040.11.11.18,8888.683962940791
Shaanxi,2040.11.11.18,21796.5896310876
Shandong,2040.11.11.18,70000.0
Shanghai,2040.11.11.18,17092.898646907903
Shanxi,2040.11.11.18,28044.3612948271
Sichuan,2040.11.11.18,34408.80878176555
Tianjin,2040.11.11.18,10999.5329826669
Tibet,2040.11.11.18,1150.0
West_Inner_Mongolia,2040.11.11.18,35000.0
Xinjiang,2040.11.11.18,35737.3754724107
Yunnan,2040.11.11.18,24000.0
Zhejiang,2040.11.11.18,58735.3689638115
Anhui,2040.11.11.19,27959.120118774576
Beijing,2040.11.11.19,15305.711931460975
Chongqing,2040.11.11.19,13630.511473271576
East_Inner_Mongolia,2040.11.11.19,7916.549896790387
Fujian,2040.11.11.19,28800.613453414448
Gansu,2040.11.11.19,17219.498322967676
Guangdong,2040.11.11.19,79743.88976194398
Guangxi,2040.11.11.19,26170.680153175803
Guizhou,2040.11.11.19,20035.205950887623
Hainan,2040.11.11.19,3915.264661059037
Hebei,2040.11.11.19,39090.9335836309
Heilongjiang,2040.11.11.19,8903.230693735983
Henan,2040.11.11.19,34288.73324356447
Hubei,2040.11.11.19,22394.983561685025
Hunan,2040.11.11.19,21680.509103691053
Jiangsu,2040.11.11.19,74611.210457192
Jiangxi,2040.11.11.19,19273.2794964133
Jilin,2040.11.11.19,10524.740173781476
Liaoning,2040.11.11.19,29499.69335057435
Ningxia,2040.11.11.19,11804.0805184362
Qinghai,2040.11.11.19,8869.88664537356
Shaanxi,2040.11.11.19,21636.6433518989
Shandong,2040.11.11.19,70000.0
Shanghai,2040.11.11.19,16758.27676077815
Shanxi,2040.11.11.19,28353.1546185621
Sichuan,2040.11.11.19,33613.866436646626
Tianjin,2040.11.11.19,10765.14111546065
Tibet,2040.11.11.19,1175.0
West_Inner_Mongolia,2040.11.11.19,35000.0
Xinjiang,2040.11.11.19,35918.6757043617
Yunnan,2040.11.11.19,24000.0
Zhejiang,2040.11.11.19,56993.5413903898
Anhui,2040.11.11.20,28288.8471797812
Beijing,2040.11.11.20,15233.5429627788
Chongqing,2040.11.11.20,13320.6075225042
East_Inner_Mongolia,2040.11.11.20,7995.796703955201
Fujian,2040.11.11.20,28550.8006491176
Gansu,2040.11.11.20,17314.900050378
Guangdong,2040.11.11.20,78077.3042293438
Guangxi,2040.11.11.20,26088.9503540629
Guizhou,2040.11.11.20,20484.3236631662
Hainan,2040.11.11.20,4005.45917193035
Hebei,2040.11.11.20,34933.5735771653
Heilongjiang,2040.11.11.20,8092.690255282936
Henan,2040.11.11.20,33955.161161881
Hubei,2040.11.11.20,22026.4825572943
Hunan,2040.11.11.20,21824.7063066199
Jiangsu,2040.11.11.20,74011.2460807021
Jiangxi,2040.11.11.20,19297.2676922057
Jilin,2040.11.11.20,10452.0260038098
Liaoning,2040.11.11.20,29342.9085159276
Ningxia,2040.11.11.20,11992.9221755617
Qinghai,2040.11.11.20,8851.08932780633
Shaanxi,2040.11.11.20,21476.6970727102
Shandong,2040.11.11.20,70000.0
Shanghai,2040.11.11.20,16423.6548746484
Shanxi,2040.11.11.20,28661.9479422971
Sichuan,2040.11.11.20,32818.9240915277
Tianjin,2040.11.11.20,10530.7492482544
Tibet,2040.11.11.20,1200.0
West_Inner_Mongolia,2040.11.11.20,35000.0
Xinjiang,2040.11.11.20,36099.9759363127
Yunnan,2040.11.11.20,24000.0
Zhejiang,2040.11.11.20,55251.7138169681
Anhui,2040.11.11.21,27409.0115366042
Beijing,2040.11.11.21,14069.463851891423
Chongqing,2040.11.11.21,13240.864395136176
East_Inner_Mongolia,2040.11.11.21,7673.237720709591
Fujian,2040.11.11.21,27846.849764766077
Gansu,2040.11.11.21,16986.3333097754
Guangdong,2040.11.11.21,75990.10203670946
Guangxi,2040.11.11.21,24963.112186147024
Guizhou,2040.11.11.21,19129.70253865693
Hainan,2040.11.11.21,3985.577421552665
Hebei,2040.11.11.21,36375.19040564168
Heilongjiang,2040.11.11.21,7807.894927966658
Henan,2040.11.11.21,33396.03432397235
Hubei,2040.11.11.21,21784.368116668826
Hunan,2040.11.11.21,21648.272527521527
Jiangsu,2040.11.11.21,71568.54191559945
Jiangxi,2040.11.11.21,18746.137454385826
Jilin,2040.11.11.21,9847.23783870787
Liaoning,2040.11.11.21,28919.44274802335
Ningxia,2040.11.11.21,11813.6946773755
Qinghai,2040.11.11.21,8821.122527433
Shaanxi,2040.11.11.21,20847.1831070637
Shandong,2040.11.11.21,67000.0
Shanghai,2040.11.11.21,15670.652300105525
Shanxi,2040.11.11.21,27734.65577340263
Sichuan,2040.11.11.21,31792.55119490417
Tianjin,2040.11.11.21,9996.59297196561
Tibet,2040.11.11.21,1105.0
West_Inner_Mongolia,2040.11.11.21,34410.6078396324
Xinjiang,2040.11.11.21,35732.49257410485
Yunnan,2040.11.11.21,23235.87714871145
Zhejiang,2040.11.11.21,53527.9724512185
Anhui,2040.11.11.22,26529.1758934272
Beijing,2040.11.11.22,12905.38474100405
Chongqing,2040.11.11.22,13161.12126776815
East_Inner_Mongolia,2040.11.11.22,7350.678737463981
Fujian,2040.11.11.22,27142.89888041455
Gansu,2040.11.11.22,16657.7665691728
Guangdong,2040.11.11.22,73902.8998440751
Guangxi,2040.11.11.22,23837.27401823115
Guizhou,2040.11.11.22,17775.08141414765
Hainan,2040.11.11.22,3965.69567117498
Hebei,2040.11.11.22,37816.80723411805
Heilongjiang,2040.11.11.22,7523.09960065038
Henan,2040.11.11.22,32836.9074860637
Hubei,2040.11.11.22,21542.25367604335
Hunan,2040.11.11.22,21471.83874842315
Jiangsu,2040.11.11.22,69125.8377504968
Jiangxi,2040.11.11.22,18195.00721656595
Jilin,2040.11.11.22,9242.44967360594
Liaoning,2040.11.11.22,28495.9769801191
Ningxia,2040.11.11.22,11634.4671791893
Qinghai,2040.11.11.22,8791.155727059671
Shaanxi,2040.11.11.22,20217.6691414172
Shandong,2040.11.11.22,64000.0
Shanghai,2040.11.11.22,14917.64972556265
Shanxi,2040.11.11.22,26807.36360450815
Sichuan,2040.11.11.22,30766.178298280647
Tianjin,2040.11.11.22,9462.43669567682
Tibet,2040.11.11.22,1010.0
West_Inner_Mongolia,2040.11.11.22,33821.2156792648
Xinjiang,2040.11.11.22,35365.009211897006
Yunnan,2040.11.11.22,22471.7542974229
Zhejiang,2040.11.11.22,51804.2310854689
Anhui,2040.11.11.23,25649.3402502502
Beijing,2040.11.11.23,11741.305630116674
Chongqing,2040.11.11.23,13081.378140400126
East_Inner_Mongolia,2040.11.11.23,7028.119754218371
Fujian,2040.11.11.23,26438.947996063023
Gansu,2040.11.11.23,16329.1998285702
Guangdong,2040.11.11.23,71815.69765144074
Guangxi,2040.11.11.23,22711.43585031528
Guizhou,2040.11.11.23,16420.460289638377
Hainan,2040.11.11.23,3945.813920797295
Hebei,2040.11.11.23,39258.42406259442
Heilongjiang,2040.11.11.23,7238.304273334103
Henan,2040.11.11.23,32277.78064815505
Hubei,2040.11.11.23,21300.139235417875
Hunan,2040.11.11.23,21295.404969324773
Jiangsu,2040.11.11.23,66683.13358539414
Jiangxi,2040.11.11.23,17643.876978746073
Jilin,2040.11.11.23,8637.66150850401
Liaoning,2040.11.11.23,28072.51121221485
Ningxia,2040.11.11.23,11455.2396810031
Qinghai,2040.11.11.23,8761.18892668634
Shaanxi,2040.11.11.23,19588.1551757707
Shandong,2040.11.11.23,61000.0
Shanghai,2040.11.11.23,14164.647151019775
Shanxi,2040.11.11.23,25880.071435613678
Sichuan,2040.11.11.23,29739.80540165713
Tianjin,2040.11.11.23,8928.28041938803
Tibet,2040.11.11.23,915.0
West_Inner_Mongolia,2040.11.11.23,33231.8235188972
Xinjiang,2040.11.11.23,34997.525849689155
Yunnan,2040.11.11.23,21707.63144613435
Zhejiang,2040.11.11.23,50080.4897197193
Anhui,2040.12.19.00,27811.0638785037
Beijing,2040.12.19.00,12668.3485285286
Chongqing,2040.12.19.00,14476.3262861544
East_Inner_Mongolia,2040.12.19.00,6839.465823298137
Fujian,2040.12.19.00,26066.2016533217
Gansu,2040.12.19.00,15874.8488546352
Guangdong,2040.12.19.00,68250.3810223307
Guangxi,2040.12.19.00,23196.0805648423
Guizhou,2040.12.19.00,19184.0055902917
Hainan,2040.12.19.00,3940.0035707273
Hebei,2040.12.19.00,47437.9632827653
Heilongjiang,2040.12.19.00,7394.727796479292
Henan,2040.12.19.00,36141.4448137313
Hubei,2040.12.19.00,23896.4922565734
Hunan,2040.12.19.00,24552.6919947192
Jiangsu,2040.12.19.00,70093.9789580269
Jiangxi,2040.12.19.00,19096.5385335793
Jilin,2040.12.19.00,8649.66363382539
Liaoning,2040.12.19.00,29432.8546014217
