hydro_project,timeseries,hydro_avg_flow_per_mw,hydro_min_flow_per_mw
West_Inner_Mongolia-Hydro_Pumped,2035.07.12,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2035.08.10,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2035.09.29,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2035.10.20,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2035.11.14,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2035.12.25,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2040.01.02,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2040.02.07,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2040.03.07,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2040.04.19,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2040.05.19,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2040.06.26,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2040.07.24,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2040.08.26,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2040.09.10,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2040.10.13,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2040.11.11,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2040.12.19,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2045.01.23,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2045.02.05,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2045.03.19,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2045.04.22,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2045.05.29,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2045.06.25,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2045.07.07,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2045.08.14,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2045.09.17,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2045.10.27,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2045.11.02,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2045.12.03,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2050.01.04,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2050.02.03,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2050.03.16,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2050.04.29,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2050.05.17,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2050.06.12,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2050.07.23,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2050.08.20,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2050.09.13,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2050.10.22,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2050.11.29,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2050.12.12,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2055.01.27,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2055.02.15,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2055.03.16,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2055.04.06,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2055.05.13,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2055.06.09,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2055.07.15,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2055.08.24,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2055.09.26,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2055.10.07,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2055.11.16,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2055.12.24,0.308112,0.154056
West_Inner_Mongolia-Hydro_Pumped,2060.01.08,0.263381,0.131691
West_Inner_Mongolia-Hydro_Pumped,2060.02.09,0.245893,0.122947
West_Inner_Mongolia-Hydro_Pumped,2060.03.06,0.259894,0.129947
West_Inner_Mongolia-Hydro_Pumped,2060.04.18,0.388931,0.194466
West_Inner_Mongolia-Hydro_Pumped,2060.05.12,0.587213,0.293606
West_Inner_Mongolia-Hydro_Pumped,2060.06.14,0.709275,0.354637
West_Inner_Mongolia-Hydro_Pumped,2060.07.24,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2060.08.25,0.941875,0.470938
West_Inner_Mongolia-Hydro_Pumped,2060.09.12,0.948,0.474
West_Inner_Mongolia-Hydro_Pumped,2060.10.25,0.819762,0.409881
West_Inner_Mongolia-Hydro_Pumped,2060.11.19,0.493,0.2465
West_Inner_Mongolia-Hydro_Pumped,2060.12.09,0.308112,0.154056
Xinjiang-Hydro_NonPumped,2025.01.22,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2025.02.08,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2025.03.21,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2025.04.11,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2025.05.22,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2025.06.16,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2025.07.22,0.948,0.474
Xinjiang-Hydro_NonPumped,2025.08.19,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2025.09.20,0.948,0.474
Xinjiang-Hydro_NonPumped,2025.10.26,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2025.11.19,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2025.12.16,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2030.01.28,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2030.02.14,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2030.03.24,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2030.04.15,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2030.05.06,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2030.06.19,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2030.07.01,0.948,0.474
Xinjiang-Hydro_NonPumped,2030.08.23,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2030.09.07,0.948,0.474
Xinjiang-Hydro_NonPumped,2030.10.31,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2030.11.12,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2030.12.08,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2035.01.26,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2035.02.24,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2035.03.29,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2035.04.12,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2035.05.28,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2035.06.28,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2035.07.12,0.948,0.474
Xinjiang-Hydro_NonPumped,2035.08.10,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2035.09.29,0.948,0.474
Xinjiang-Hydro_NonPumped,2035.10.20,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2035.11.14,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2035.12.25,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2040.01.02,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2040.02.07,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2040.03.07,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2040.04.19,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2040.05.19,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2040.06.26,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2040.07.24,0.948,0.474
Xinjiang-Hydro_NonPumped,2040.08.26,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2040.09.10,0.948,0.474
Xinjiang-Hydro_NonPumped,2040.10.13,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2040.11.11,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2040.12.19,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2045.01.23,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2045.02.05,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2045.03.19,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2045.04.22,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2045.05.29,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2045.06.25,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2045.07.07,0.948,0.474
Xinjiang-Hydro_NonPumped,2045.08.14,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2045.09.17,0.948,0.474
Xinjiang-Hydro_NonPumped,2045.10.27,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2045.11.02,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2045.12.03,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2050.01.04,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2050.02.03,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2050.03.16,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2050.04.29,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2050.05.17,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2050.06.12,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2050.07.23,0.948,0.474
Xinjiang-Hydro_NonPumped,2050.08.20,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2050.09.13,0.948,0.474
Xinjiang-Hydro_NonPumped,2050.10.22,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2050.11.29,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2050.12.12,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2055.01.27,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2055.02.15,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2055.03.16,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2055.04.06,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2055.05.13,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2055.06.09,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2055.07.15,0.948,0.474
Xinjiang-Hydro_NonPumped,2055.08.24,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2055.09.26,0.948,0.474
Xinjiang-Hydro_NonPumped,2055.10.07,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2055.11.16,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2055.12.24,0.309816,0.154908
Xinjiang-Hydro_NonPumped,2060.01.08,0.263804,0.131902
Xinjiang-Hydro_NonPumped,2060.02.09,0.248466,0.124233
Xinjiang-Hydro_NonPumped,2060.03.06,0.260736,0.130368
Xinjiang-Hydro_NonPumped,2060.04.18,0.389571,0.194785
Xinjiang-Hydro_NonPumped,2060.05.12,0.588957,0.294479
Xinjiang-Hydro_NonPumped,2060.06.14,0.711656,0.355828
Xinjiang-Hydro_NonPumped,2060.07.24,0.948,0.474
Xinjiang-Hydro_NonPumped,2060.08.25,0.941718,0.470859
Xinjiang-Hydro_NonPumped,2060.09.12,0.948,0.474
Xinjiang-Hydro_NonPumped,2060.10.25,0.822086,0.411043
Xinjiang-Hydro_NonPumped,2060.11.19,0.493865,0.246933
Xinjiang-Hydro_NonPumped,2060.12.09,0.309816,0.154908
Xinjiang-Hydro_Pumped,2025.01.22,0.263804,0.131902
Xinjiang-Hydro_Pumped,2025.02.08,0.248466,0.124233
Xinjiang-Hydro_Pumped,2025.03.21,0.260736,0.130368
Xinjiang-Hydro_Pumped,2025.04.11,0.389571,0.194785
Xinjiang-Hydro_Pumped,2025.05.22,0.588957,0.294479
Xinjiang-Hydro_Pumped,2025.06.16,0.711656,0.355828
Xinjiang-Hydro_Pumped,2025.07.22,0.948,0.474
Xinjiang-Hydro_Pumped,2025.08.19,0.941718,0.470859
Xinjiang-Hydro_Pumped,2025.09.20,0.948,0.474
Xinjiang-Hydro_Pumped,2025.10.26,0.822086,0.411043
Xinjiang-Hydro_Pumped,2025.11.19,0.493865,0.246933
Xinjiang-Hydro_Pumped,2025.12.16,0.309816,0.154908
Xinjiang-Hydro_Pumped,2030.01.28,0.263804,0.131902
Xinjiang-Hydro_Pumped,2030.02.14,0.248466,0.124233
Xinjiang-Hydro_Pumped,2030.03.24,0.260736,0.130368
Xinjiang-Hydro_Pumped,2030.04.15,0.389571,0.194785
Xinjiang-Hydro_Pumped,2030.05.06,0.588957,0.294479
Xinjiang-Hydro_Pumped,2030.06.19,0.711656,0.355828
Xinjiang-Hydro_Pumped,2030.07.01,0.948,0.474
Xinjiang-Hydro_Pumped,2030.08.23,0.941718,0.470859
Xinjiang-Hydro_Pumped,2030.09.07,0.948,0.474
Xinjiang-Hydro_Pumped,2030.10.31,0.822086,0.411043
Xinjiang-Hydro_Pumped,2030.11.12,0.493865,0.246933
Xinjiang-Hydro_Pumped,2030.12.08,0.309816,0.154908
Xinjiang-Hydro_Pumped,2035.01.26,0.263804,0.131902
Xinjiang-Hydro_Pumped,2035.02.24,0.248466,0.124233
Xinjiang-Hydro_Pumped,2035.03.29,0.260736,0.130368
Xinjiang-Hydro_Pumped,2035.04.12,0.389571,0.194785
Xinjiang-Hydro_Pumped,2035.05.28,0.588957,0.294479
Xinjiang-Hydro_Pumped,2035.06.28,0.711656,0.355828
Xinjiang-Hydro_Pumped,2035.07.12,0.948,0.474
Xinjiang-Hydro_Pumped,2035.08.10,0.941718,0.470859
Xinjiang-Hydro_Pumped,2035.09.29,0.948,0.474
Xinjiang-Hydro_Pumped,2035.10.20,0.822086,0.411043
Xinjiang-Hydro_Pumped,2035.11.14,0.493865,0.246933
Xinjiang-Hydro_Pumped,2035.12.25,0.309816,0.154908
Xinjiang-Hydro_Pumped,2040.01.02,0.263804,0.131902
Xinjiang-Hydro_Pumped,2040.02.07,0.248466,0.124233
Xinjiang-Hydro_Pumped,2040.03.07,0.260736,0.130368
Xinjiang-Hydro_Pumped,2040.04.19,0.389571,0.194785
Xinjiang-Hydro_Pumped,2040.05.19,0.588957,0.294479
Xinjiang-Hydro_Pumped,2040.06.26,0.711656,0.355828
Xinjiang-Hydro_Pumped,2040.07.24,0.948,0.474
Xinjiang-Hydro_Pumped,2040.08.26,0.941718,0.470859
Xinjiang-Hydro_Pumped,2040.09.10,0.948,0.474
Xinjiang-Hydro_Pumped,2040.10.13,0.822086,0.411043
Xinjiang-Hydro_Pumped,2040.11.11,0.493865,0.246933
Xinjiang-Hydro_Pumped,2040.12.19,0.309816,0.154908
Xinjiang-Hydro_Pumped,2045.01.23,0.263804,0.131902
Xinjiang-Hydro_Pumped,2045.02.05,0.248466,0.124233
Xinjiang-Hydro_Pumped,2045.03.19,0.260736,0.130368
Xinjiang-Hydro_Pumped,2045.04.22,0.389571,0.194785
Xinjiang-Hydro_Pumped,2045.05.29,0.588957,0.294479
Xinjiang-Hydro_Pumped,2045.06.25,0.711656,0.355828
Xinjiang-Hydro_Pumped,2045.07.07,0.948,0.474
Xinjiang-Hydro_Pumped,2045.08.14,0.941718,0.470859
Xinjiang-Hydro_Pumped,2045.09.17,0.948,0.474
Xinjiang-Hydro_Pumped,2045.10.27,0.822086,0.411043
Xinjiang-Hydro_Pumped,2045.11.02,0.493865,0.246933
Xinjiang-Hydro_Pumped,2045.12.03,0.309816,0.154908
Xinjiang-Hydro_Pumped,2050.01.04,0.263804,0.131902
Xinjiang-Hydro_Pumped,2050.02.03,0.248466,0.124233
Xinjiang-Hydro_Pumped,2050.03.16,0.260736,0.130368
Xinjiang-Hydro_Pumped,2050.04.29,0.389571,0.194785
Xinjiang-Hydro_Pumped,2050.05.17,0.588957,0.294479
Xinjiang-Hydro_Pumped,2050.06.12,0.711656,0.355828
Xinjiang-Hydro_Pumped,2050.07.23,0.948,0.474
Xinjiang-Hydro_Pumped,2050.08.20,0.941718,0.470859
Xinjiang-Hydro_Pumped,2050.09.13,0.948,0.474
Xinjiang-Hydro_Pumped,2050.10.22,0.822086,0.411043
Xinjiang-Hydro_Pumped,2050.11.29,0.493865,0.246933
Xinjiang-Hydro_Pumped,2050.12.12,0.309816,0.154908
Xinjiang-Hydro_Pumped,2055.01.27,0.263804,0.131902
Xinjiang-Hydro_Pumped,2055.02.15,0.248466,0.124233
Xinjiang-Hydro_Pumped,2055.03.16,0.260736,0.130368
Xinjiang-Hydro_Pumped,2055.04.06,0.389571,0.194785
Xinjiang-Hydro_Pumped,2055.05.13,0.588957,0.294479
Xinjiang-Hydro_Pumped,2055.06.09,0.711656,0.355828
Xinjiang-Hydro_Pumped,2055.07.15,0.948,0.474
Xinjiang-Hydro_Pumped,2055.08.24,0.941718,0.470859
Xinjiang-Hydro_Pumped,2055.09.26,0.948,0.474
Xinjiang-Hydro_Pumped,2055.10.07,0.822086,0.411043
Xinjiang-Hydro_Pumped,2055.11.16,0.493865,0.246933
Xinjiang-Hydro_Pumped,2055.12.24,0.309816,0.154908
Xinjiang-Hydro_Pumped,2060.01.08,0.263804,0.131902
Xinjiang-Hydro_Pumped,2060.02.09,0.248466,0.124233
Xinjiang-Hydro_Pumped,2060.03.06,0.260736,0.130368
Xinjiang-Hydro_Pumped,2060.04.18,0.389571,0.194785
Xinjiang-Hydro_Pumped,2060.05.12,0.588957,0.294479
Xinjiang-Hydro_Pumped,2060.06.14,0.711656,0.355828
Xinjiang-Hydro_Pumped,2060.07.24,0.948,0.474
Xinjiang-Hydro_Pumped,2060.08.25,0.941718,0.470859
Xinjiang-Hydro_Pumped,2060.09.12,0.948,0.474
Xinjiang-Hydro_Pumped,2060.10.25,0.822086,0.411043
Xinjiang-Hydro_Pumped,2060.11.19,0.493865,0.246933
Xinjiang-Hydro_Pumped,2060.12.09,0.309816,0.154908
Yunnan-Hydro_NonPumped,2025.01.22,0.118329,0.059165
Yunnan-Hydro_NonPumped,2025.02.08,0.124517,0.062258
Yunnan-Hydro_NonPumped,2025.03.21,0.163186,0.081593
Yunnan-Hydro_NonPumped,2025.04.11,0.294277,0.147138
Yunnan-Hydro_NonPumped,2025.05.22,0.562258,0.281129
Yunnan-Hydro_NonPumped,2025.06.16,0.9215,0.46075
Yunnan-Hydro_NonPumped,2025.07.22,0.948,0.474
Yunnan-Hydro_NonPumped,2025.08.19,0.869296,0.434648
Yunnan-Hydro_NonPumped,2025.09.20,0.546404,0.273202
Yunnan-Hydro_NonPumped,2025.10.26,0.327533,0.163766
Yunnan-Hydro_NonPumped,2025.11.19,0.232792,0.116396
Yunnan-Hydro_NonPumped,2025.12.16,0.145012,0.072506
Yunnan-Hydro_NonPumped,2030.01.28,0.118329,0.059165
Yunnan-Hydro_NonPumped,2030.02.14,0.124517,0.062258
Yunnan-Hydro_NonPumped,2030.03.24,0.163186,0.081593
Yunnan-Hydro_NonPumped,2030.04.15,0.294277,0.147138
Yunnan-Hydro_NonPumped,2030.05.06,0.562258,0.281129
Yunnan-Hydro_NonPumped,2030.06.19,0.9215,0.46075
Yunnan-Hydro_NonPumped,2030.07.01,0.948,0.474
Yunnan-Hydro_NonPumped,2030.08.23,0.869296,0.434648
Yunnan-Hydro_NonPumped,2030.09.07,0.546404,0.273202
Yunnan-Hydro_NonPumped,2030.10.31,0.327533,0.163766
Yunnan-Hydro_NonPumped,2030.11.12,0.232792,0.116396
Yunnan-Hydro_NonPumped,2030.12.08,0.145012,0.072506
Yunnan-Hydro_NonPumped,2035.01.26,0.118329,0.059165
Yunnan-Hydro_NonPumped,2035.02.24,0.124517,0.062258
Yunnan-Hydro_NonPumped,2035.03.29,0.163186,0.081593
Yunnan-Hydro_NonPumped,2035.04.12,0.294277,0.147138
Yunnan-Hydro_NonPumped,2035.05.28,0.562258,0.281129
Yunnan-Hydro_NonPumped,2035.06.28,0.9215,0.46075
Yunnan-Hydro_NonPumped,2035.07.12,0.948,0.474
Yunnan-Hydro_NonPumped,2035.08.10,0.869296,0.434648
Yunnan-Hydro_NonPumped,2035.09.29,0.546404,0.273202
Yunnan-Hydro_NonPumped,2035.10.20,0.327533,0.163766
Yunnan-Hydro_NonPumped,2035.11.14,0.232792,0.116396
Yunnan-Hydro_NonPumped,2035.12.25,0.145012,0.072506
Yunnan-Hydro_NonPumped,2040.01.02,0.118329,0.059165
Yunnan-Hydro_NonPumped,2040.02.07,0.124517,0.062258
Yunnan-Hydro_NonPumped,2040.03.07,0.163186,0.081593
Yunnan-Hydro_NonPumped,2040.04.19,0.294277,0.147138
Yunnan-Hydro_NonPumped,2040.05.19,0.562258,0.281129
Yunnan-Hydro_NonPumped,2040.06.26,0.9215,0.46075
Yunnan-Hydro_NonPumped,2040.07.24,0.948,0.474
Yunnan-Hydro_NonPumped,2040.08.26,0.869296,0.434648
Yunnan-Hydro_NonPumped,2040.09.10,0.546404,0.273202
Yunnan-Hydro_NonPumped,2040.10.13,0.327533,0.163766
Yunnan-Hydro_NonPumped,2040.11.11,0.232792,0.116396
Yunnan-Hydro_NonPumped,2040.12.19,0.145012,0.072506
Yunnan-Hydro_NonPumped,2045.01.23,0.118329,0.059165
Yunnan-Hydro_NonPumped,2045.02.05,0.124517,0.062258
Yunnan-Hydro_NonPumped,2045.03.19,0.163186,0.081593
Yunnan-Hydro_NonPumped,2045.04.22,0.294277,0.147138
Yunnan-Hydro_NonPumped,2045.05.29,0.562258,0.281129
Yunnan-Hydro_NonPumped,2045.06.25,0.9215,0.46075
Yunnan-Hydro_NonPumped,2045.07.07,0.948,0.474
Yunnan-Hydro_NonPumped,2045.08.14,0.869296,0.434648
Yunnan-Hydro_NonPumped,2045.09.17,0.546404,0.273202
Yunnan-Hydro_NonPumped,2045.10.27,0.327533,0.163766
Yunnan-Hydro_NonPumped,2045.11.02,0.232792,0.116396
Yunnan-Hydro_NonPumped,2045.12.03,0.145012,0.072506
Yunnan-Hydro_NonPumped,2050.01.04,0.118329,0.059165
Yunnan-Hydro_NonPumped,2050.02.03,0.124517,0.062258
Yunnan-Hydro_NonPumped,2050.03.16,0.163186,0.081593
Yunnan-Hydro_NonPumped,2050.04.29,0.294277,0.147138
Yunnan-Hydro_NonPumped,2050.05.17,0.562258,0.281129
Yunnan-Hydro_NonPumped,2050.06.12,0.9215,0.46075
Yunnan-Hydro_NonPumped,2050.07.23,0.948,0.474
Yunnan-Hydro_NonPumped,2050.08.20,0.869296,0.434648
Yunnan-Hydro_NonPumped,2050.09.13,0.546404,0.273202
Yunnan-Hydro_NonPumped,2050.10.22,0.327533,0.163766
Yunnan-Hydro_NonPumped,2050.11.29,0.232792,0.116396
Yunnan-Hydro_NonPumped,2050.12.12,0.145012,0.072506
Yunnan-Hydro_NonPumped,2055.01.27,0.118329,0.059165
Yunnan-Hydro_NonPumped,2055.02.15,0.124517,0.062258
Yunnan-Hydro_NonPumped,2055.03.16,0.163186,0.081593
Yunnan-Hydro_NonPumped,2055.04.06,0.294277,0.147138
Yunnan-Hydro_NonPumped,2055.05.13,0.562258,0.281129
Yunnan-Hydro_NonPumped,2055.06.09,0.9215,0.46075
Yunnan-Hydro_NonPumped,2055.07.15,0.948,0.474
Yunnan-Hydro_NonPumped,2055.08.24,0.869296,0.434648
Yunnan-Hydro_NonPumped,2055.09.26,0.546404,0.273202
Yunnan-Hydro_NonPumped,2055.10.07,0.327533,0.163766
Yunnan-Hydro_NonPumped,2055.11.16,0.232792,0.116396
Yunnan-Hydro_NonPumped,2055.12.24,0.145012,0.072506
Yunnan-Hydro_NonPumped,2060.01.08,0.118329,0.059165
Yunnan-Hydro_NonPumped,2060.02.09,0.124517,0.062258
Yunnan-Hydro_NonPumped,2060.03.06,0.163186,0.081593
Yunnan-Hydro_NonPumped,2060.04.18,0.294277,0.147138
Yunnan-Hydro_NonPumped,2060.05.12,0.562258,0.281129
Yunnan-Hydro_NonPumped,2060.06.14,0.9215,0.46075
Yunnan-Hydro_NonPumped,2060.07.24,0.948,0.474
Yunnan-Hydro_NonPumped,2060.08.25,0.869296,0.434648
Yunnan-Hydro_NonPumped,2060.09.12,0.546404,0.273202
Yunnan-Hydro_NonPumped,2060.10.25,0.327533,0.163766
Yunnan-Hydro_NonPumped,2060.11.19,0.232792,0.116396
Yunnan-Hydro_NonPumped,2060.12.09,0.145012,0.072506
Yunnan-Hydro_Pumped,2025.01.22,0.118329,0.059165
Yunnan-Hydro_Pumped,2025.02.08,0.124517,0.062258
Yunnan-Hydro_Pumped,2025.03.21,0.163186,0.081593
Yunnan-Hydro_Pumped,2025.04.11,0.294277,0.147138
Yunnan-Hydro_Pumped,2025.05.22,0.562258,0.281129
Yunnan-Hydro_Pumped,2025.06.16,0.9215,0.46075
Yunnan-Hydro_Pumped,2025.07.22,0.948,0.474
Yunnan-Hydro_Pumped,2025.08.19,0.869296,0.434648
Yunnan-Hydro_Pumped,2025.09.20,0.546404,0.273202
Yunnan-Hydro_Pumped,2025.10.26,0.327533,0.163766
Yunnan-Hydro_Pumped,2025.11.19,0.232792,0.116396
Yunnan-Hydro_Pumped,2025.12.16,0.145012,0.072506
Yunnan-Hydro_Pumped,2030.01.28,0.118329,0.059165
Yunnan-Hydro_Pumped,2030.02.14,0.124517,0.062258
Yunnan-Hydro_Pumped,2030.03.24,0.163186,0.081593
Yunnan-Hydro_Pumped,2030.04.15,0.294277,0.147138
Yunnan-Hydro_Pumped,2030.05.06,0.562258,0.281129
Yunnan-Hydro_Pumped,2030.06.19,0.9215,0.46075
Yunnan-Hydro_Pumped,2030.07.01,0.948,0.474
Yunnan-Hydro_Pumped,2030.08.23,0.869296,0.434648
Yunnan-Hydro_Pumped,2030.09.07,0.546404,0.273202
Yunnan-Hydro_Pumped,2030.10.31,0.327533,0.163766
Yunnan-Hydro_Pumped,2030.11.12,0.232792,0.116396
Yunnan-Hydro_Pumped,2030.12.08,0.145012,0.072506
Yunnan-Hydro_Pumped,2035.01.26,0.118329,0.059165
Yunnan-Hydro_Pumped,2035.02.24,0.124517,0.062258
Yunnan-Hydro_Pumped,2035.03.29,0.163186,0.081593
Yunnan-Hydro_Pumped,2035.04.12,0.294277,0.147138
Yunnan-Hydro_Pumped,2035.05.28,0.562258,0.281129
Yunnan-Hydro_Pumped,2035.06.28,0.9215,0.46075
Yunnan-Hydro_Pumped,2035.07.12,0.948,0.474
Yunnan-Hydro_Pumped,2035.08.10,0.869296,0.434648
Yunnan-Hydro_Pumped,2035.09.29,0.546404,0.273202
Yunnan-Hydro_Pumped,2035.10.20,0.327533,0.163766
Yunnan-Hydro_Pumped,2035.11.14,0.232792,0.116396
Yunnan-Hydro_Pumped,2035.12.25,0.145012,0.072506
Yunnan-Hydro_Pumped,2040.01.02,0.118329,0.059165
Yunnan-Hydro_Pumped,2040.02.07,0.124517,0.062258
Yunnan-Hydro_Pumped,2040.03.07,0.163186,0.081593
Yunnan-Hydro_Pumped,2040.04.19,0.294277,0.147138
Yunnan-Hydro_Pumped,2040.05.19,0.562258,0.281129
Yunnan-Hydro_Pumped,2040.06.26,0.9215,0.46075
Yunnan-Hydro_Pumped,2040.07.24,0.948,0.474
Yunnan-Hydro_Pumped,2040.08.26,0.869296,0.434648
Yunnan-Hydro_Pumped,2040.09.10,0.546404,0.273202
Yunnan-Hydro_Pumped,2040.10.13,0.327533,0.163766
Yunnan-Hydro_Pumped,2040.11.11,0.232792,0.116396
Yunnan-Hydro_Pumped,2040.12.19,0.145012,0.072506
